"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f01ca61b-d405-402b-b12c-6335f1fde4b8","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Brendan"
"16a4bd3a-eef4-44cc-8c28-01b606cf22ed","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Chris"
"e0d1c28f-7695-4856-abbf-53c4bd2bd361","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Daniel"
"272b9e8e-0b96-44f2-852e-32b320ea6c51","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Dave S"
"f31c9dca-baf9-42e0-87e7-990eb2df6592","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Dinga"
"58d7f5a9-fe08-4782-83e1-29f2251059de","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Doug"
"ef73590a-3740-41d1-8858-075439620843","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Doonga"
"15a71ee7-a669-4c09-b3f8-6c8491b379a2","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","General"
"02aee062-75c6-4bd3-adef-1164362341cb","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Gary"
"146cea2b-f39d-4c0f-9af8-94ad572b9a33","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","James B"
"bc5acd8f-485d-44de-a311-cd842feb4950","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Jarrod B"
"157874c7-2ebf-417a-a7a9-1b9753149c7e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Jimmy"
"ddd7be8f-f922-4f96-8c5b-d42c36d994cd","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Jay A"
"4136b652-e8a4-46f8-99f3-310ca0a1b262","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Jay J"
"d68f3a68-d971-47e5-840c-10a6671b4c30","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Jobbo"
"fee4aaec-fcee-4db2-97c9-16c02e983598","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Josh"
"fe13f719-e06f-4631-9fb6-22859bb3474f","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Jules"
"eaad31c1-978c-478c-ae01-859da1ebc7c4","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Jake"
"dfe74dad-66e1-4663-a4c4-d75143b613a9","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Jack B"
"8c973976-1d4c-4c8c-b41b-20bb4cc4d13e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Jack W"
"73b4b9c3-2fea-455d-9334-5522cd3c9e07","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Joe"
"8d03cd4b-c4c7-49bc-82ca-47bc959cb784","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Jez"
"513820e2-a0f5-4726-907c-af59229dbba2","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Joel M"
"1ec902f4-f5dd-4c82-8754-87d4896f83e2","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Kirk"
"0a10dd68-d2af-418e-97ce-7896c9c88cc7","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Kyle"
"76f2826c-36ef-4e0d-bca8-a7fd634b1abf","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Marc"
"43e12cd6-8590-48a8-acd5-4e02d19870bb","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Mark"
"c9bdd8bc-8421-4eeb-b321-b62b816dc2d1","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Mick W"
"917a2b86-da5e-4133-94ae-cd242f4ecb3b","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Martin"
"b0f27416-4686-4f11-bfdb-0715188cfb62","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Matt (Bill)"
"9bf39829-7013-4ba2-8358-8e3f4f0e320a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Nathan K"
"b5e6a58c-55d2-4c4b-91d9-d50dd183c332","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Nathan M"
"60117268-7c5c-40de-bfa6-f6aaeadc43ef","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Neil"
"a40aa65f-ac86-4809-b668-cdc6c73654eb","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Paul M"
"b82b3745-848a-4838-87df-4db4cffc0130","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Pat"
"3ab249a5-64c3-40ca-a011-80484a811cb1","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Rosco"
"3ad5248e-92d4-457c-8ebd-79e8af717e54","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Scottie"
"0c100968-a195-4368-88b2-4da4d888ea9d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Simon"
"cac09376-ab05-4812-b4fe-94d973e6914a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Shawy"
"71ca1788-c454-4cb3-8ad0-0a94ecab75d7","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Slamma"
"79891016-3f7a-4db5-b388-94422444edc9","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Trev B"
"3626d948-45cd-42b8-b871-b1d551eecfff","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Tom Woodyard"
"5f683799-f130-49e4-b5fb-9a4394d4cfe4","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Tom Waller"
"affd0244-8769-41fd-842e-879a384c753c","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Wayne"
"68ad25de-8b93-4ec2-94a3-906e8b4a50aa","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Wormy"
"d2471b9d-387d-42d5-aa26-51e7b70cefc3","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Zac"
"fd0bb4d5-cdc3-45f2-9354-0685d6d68f64","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Weekly Timesheet Brayden"
"07a72254-2279-4450-b61c-158c40e97500","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th March - 22nd March","Weekly Timesheet- Wes Large "
"7648bf40-4b0d-4e7d-a2c3-0be0b71f0fd3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets","23rd March - 29th March"
"11ddb02c-53bb-408b-93d4-ffef48fc3c2e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Adam"
"3bf6d560-0845-4ada-a8ff-8ec119bf93d8","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Aka"
"9b3ebcc7-412e-467a-9ca3-16950c50ad01","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Ben"
"7100698e-b1dc-4973-936a-73cf968257a7","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Billy J"
"4b2142fa-fb19-4c99-aaa5-a99931a5f6ff","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Barlow"
"9952c2b6-d6b3-4ce4-aae5-6da2337c08ae","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Blake"
"fd5f138f-1202-4af3-a295-044da5b0f3c8","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Burger"
"b4b78b7a-6237-4197-abc1-e148dc9650aa","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Batch"
"ac8caaba-64da-41ea-aade-1ad09c878b2e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Boothy"
"b7f11811-0281-447c-ae6e-26388e2ccebf","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Bucky"
"f05afb89-06b3-45f3-8f3e-d57d3a0b76a0","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Brendan"
"4870be53-8b17-4bfe-8e4b-992ca2275b4f","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Chris"
"d9a2719d-ca2a-41f8-87d2-8f9cf9c4ba17","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Daniel"
"34e4bf1b-2a08-4c0e-a0e1-eb51c5786391","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Dave S"
"e296d15b-4d0c-4a2f-a69c-c9bc14760bd2","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Dinga"
"f173e8cc-3632-4330-a709-111d8f1c9567","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Doug"
"ccd9d1f0-c6af-4bbb-a477-aaf9556d99f7","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Doonga"
"0c47f7b2-d3ce-4560-9ea3-c4c5faf5fba2","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","General"
"36ac703a-9bdd-469e-b8ee-ad28cb699193","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Gary"
"4904c3d5-cd63-433c-8d95-078ad0b6a427","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","James B"
"73100776-179e-469f-8173-227e109935ff","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Jarrod B"
"51cc341f-2527-469b-a4dd-c44547900a2a","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Jimmy"
"ce30e55b-ad7c-4082-941d-cebdb9cd8bc5","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Jay A"
"e532d740-b1f9-4f45-8627-d705f78425e6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Jay J"
"5ed2dde2-9c58-43ba-9ab6-63ba009ede7d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Jobbo"
"c3e878ad-ca1e-4607-909b-172911f3f625","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Josh"
"de759eb3-76a1-47dd-93bf-9f8865c43fb0","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Jules"
"d17b7de8-fb44-4689-8e79-6a330bfdbe61","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Jake"
"829fd97e-a6c4-4738-ba54-f12a0055df85","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Jack B"
"34e646a2-375b-4333-9383-9623e6712144","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Jack W"
"0f6ab31f-ea0b-4804-af98-a1a5c97784be","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Joe"
"6bf03e27-ade2-486d-b2e0-efd15ef27c24","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Jez"
"f21581d6-5697-4d9c-8bd2-c7515264a655","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Joel M"
"c28cdd93-ceb9-44ec-ab53-fa316a5199a6","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Kirk"
"3cc6df2a-9f0b-4b86-928d-e7617d1f136e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Kyle"
"76a57788-0627-49e6-9585-28c0e92e569d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Marc"
"984526d3-4fe1-4fec-9eb6-6d128a304593","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Mark"
"4b406e9a-8cd8-4aca-bcd6-bd52adc5b13e","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Mick W"
"f6090942-da58-4fb3-8481-031e6af33399","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Martin"
"75250f03-d46d-43ef-8e3a-da558873d09c","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Matt (Bill)"
"cf64b855-7cc3-4cbc-b626-8c14796d60bc","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Nathan K"
"49f298fe-bac8-4a15-b1f0-10a0af650f65","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Nathan M"
"9c1623d1-8712-4cc2-baa1-7d3fa1fd23f9","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Neil"
"6c30012f-8881-4e9e-a669-74810a2790d0","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Paul M"
"330cacf8-6cb3-48bc-af2f-f99218dbc7c0","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Pat"
"c201111f-4380-434c-9b1e-7afd6fd6461f","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Rosco"
"7e22f2e8-86a0-4e06-990d-b2a6ce0c9e9c","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Scottie"
"ef0b49e8-bf7b-4475-953c-6079307cb634","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Simon"
"bf2772f7-57fd-4d9f-b10f-21e9f8c6fb47","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Shawy"
"f53de82a-d22a-4aeb-bbb1-f22ae1d04e06","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Slamma"
"1bc877f7-d70f-4278-a0f6-8b0ea06bb697","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Trev B"
"d7dfccf9-6185-4e5b-bc2e-5550107235b7","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Tom Woodyard"
"81cd6eb9-99ac-4c9c-bc98-72ef15041c3d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Tom Waller"
"52b8a4b5-0ade-4091-8c4b-faab85e8b6de","","checklist-flat","work-in-progress","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Wayne"
"2e54a486-86f1-46bb-858b-05a6ca55bfbb","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Wormy"
"dd3f5a28-1144-4de8-82b0-62e07c4dc1dd","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Brayden"
"d42a9210-f63c-490e-b7b4-7cac7bcf1a32","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd March - 29th March","Weekly Timesheet- Wes Large"
"026b6406-5dbd-474f-9414-f12a0d41230a","","folder-normal","not-started","","step","TRUE","FALSE","Timesheets","6th April - 12th April"
"f8166d21-2c33-4d50-892f-672179367b89","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Adam"
"069fad3e-9d44-4a72-be44-0f14338f93fa","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Aka"
"d5b76313-4cc3-4e4d-be67-9a819480c3ce","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Ben"
"8979f49a-fc53-4512-9500-83bac4c881ec","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Billy J"
"86c0fded-759b-4586-a783-804f72a043f0","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Barlow"
"8c82063b-5c6f-4a77-930c-38509e323230","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Blake"
"26b05796-5ade-46e2-b2b8-c50f8b87283b","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Burger"
"f0552b3e-c4af-4611-966f-f6886e1b934f","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Batch"
"1d8427fd-dca0-42ad-bfed-f9b9038da56e","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Boothy"
"3d12e621-c55a-432f-b22a-b36ab9c95f2e","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Bucky"
"647b5364-e50d-4910-8b41-79adc3735c0a","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Brendan"
"cf316742-083d-487b-8e69-fd9481038cde","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Chris"
"a1dffacc-4c41-4d1c-b9a2-5dd6dd4f43bf","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Daniel"
"92739048-b157-48c9-a309-649337e3e9e7","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Dave S"
"ac98f58f-b33f-4eb8-a8c6-ab3e65841f96","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Dinga"
"aca1078f-f9af-4006-bfce-b31cb8a507b2","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Doug"
"db184396-d997-4c13-bb48-677247625771","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","Doonga"
"5980e7c2-92a1-449c-8688-2a512f05aaf7","","checklist-flat","not-started","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","6th April - 12th April","General"
