"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4df1c34c-3403-4ec2-9be9-9794157edfc2","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HR S9 02"
"36161508-242e-4537-a109-f5e64240c85e","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HR S1 01"
"5ef55336-a674-40cc-a2b5-339ad9763861","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HR S3 01"
"3e4839f7-109e-4a3a-b638-0c792cafb1a6","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HR S2 02"
"c7b9b7d0-75fe-4e5b-a469-28fc53c49658","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HR S3 02"
"d60220fa-ae6b-40ef-aae4-4c9d91b65bd6","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HR S10 "
"fe3ba14c-82b4-4ca9-adcc-472f00381fc1","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HR S14 01"
"9c2f158c-486f-4c95-8918-aa395b335256","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HR S2 01"
"d74e416b-46af-481e-8226-ed94558dd03d","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HR S4 02"
"7d860729-de0c-4058-bb68-d55a1e4762c5","","folder-normal","","","step","TRUE","FALSE","HS panels"
"ccaebe74-d0ae-4ae1-89ae-90df89100d18","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 02"
"a5489be6-2da0-47d6-9b9d-8b602ec5ed0a","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 12"
"fe5378cd-9d40-4883-81c5-5deab3a6fb8d","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 13"
"5efb063e-f733-4887-88dd-c65b452fb2dd","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 03"
"14a40405-dd17-431b-958d-aea852d7d831","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 03"
"4002fe8f-d8d1-4598-a4de-c5a1faa0ea0c","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 01"
"ae1232e3-c6bb-4e8c-a5f9-d46701d08bdd","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 05"
"9a02dd56-8558-4fc6-9b68-3b641f50f03b","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 06"
"c34f2ba2-712a-4af3-a059-fa15217d99cc","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 07"
"b86b78b3-ce53-41ca-85a5-d4ab8d1e186d","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 19"
"3e7b3cde-03ca-465e-ae88-419634265842","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 20"
"12380a9e-d34e-4f58-8baf-8aba1fbf4347","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 08"
"ea57220e-5e5e-4481-8d07-2738098b866a","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 09"
"758989cd-c005-4f1c-8b08-fe12c54cb321","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 10"
"f11e73d9-7a11-432f-b9df-a9d0f50f95e9","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 11"
"5f2f3a9a-692a-4d69-9d0a-2829bdcd7edb","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 14"
"0e74a212-c03b-47fe-bd54-ae35676cdb97","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HS panels","HS 46"
"cc71801e-d112-4f20-84a2-37430e9c11c3","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HR S1 02"
"4fb85efc-7925-46b5-b5f8-eb302634b6a0","","checklist-sectioned","","Panel QA","checklist","FALSE","FALSE","HR S5 01"
