"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6d8016be-169b-4248-b00e-7c7d20b7dc0e","","folder-normal","work-in-progress","","step","TRUE","FALSE","ITP 006 - In-Situ Pit Construction"
"b4fa9e5c-95aa-4f79-893b-c6ba9ee20a82","Child Zulu-06-073 - EP070(244f85d1-374e-46ba-9524-f1e05f73b703): Unknown tags: itp","checklist-sectioned","pass","b0b62d10c5462898232ae6a9138afdc24c2aa335dd722d6f6ceb0993eb0b9072","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-073 - EP070"
"2ba86768-f880-4e63-a2d0-3610b3cd7e40","Child Zulu-06-074 - CP018(1c4e4994-cd97-48b1-9291-9d34d13144bd): Unknown tags: itp","checklist-sectioned","pass","c073fe1f57077bfdeeeb10f3d221ed535165e5214f49a022967887d1920f87b8","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-074 - CP018"
"e6d49749-44ec-4896-bf64-ec3ef13b1b78","Child Zulu-06-075 - EP071(e83f7ede-d6a2-4966-8012-3906e0d201b0): Unknown tags: itp","checklist-sectioned","pass","742a290135619ae06ff2ac9b55d4faa187522549009f6f53ff8f4ebd91617931","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-075 - EP071"
"bb133bfa-c496-4402-accf-3e4bc9a3005a","Child Zulu-06-076 - CP039(dd71211c-00db-4b55-b6f6-8714a0da5f9b): Unknown tags: itp","checklist-sectioned","pass","f5a5988ad8f3b651dc2b46f237583981205d2f803a5985cbeae5fb96ea8d7619","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-076 - CP039"
"cf47bc15-7ad1-456d-a4a3-233941e46e3c","Child Zulu-06-077 - V2.3(24d6bdd7-0026-4db3-b40e-b211aea623d6): Unknown tags: itp","checklist-sectioned","pass","33459f975819cc2703bda68706f5ec9818d8a69aa1d4ed5e714303fe8226feab","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-077 - V2.3"
"1cf7ca97-660c-4cc8-a09f-4588927420b7","Child Zulu-06-078 - EP095(24178583-49eb-4e37-9465-0a61fe4c8821): Unknown tags: itp","checklist-sectioned","pass","6c8c35b68dcf23c5bc1c44b43f084a610ef428f1f4bed07802849cd4a2b68c3a","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-078 - EP095"
"5f151c37-62e7-458e-b187-eba8f863e7e0","Child Zulu-06-079 - EP095A(b2cd72e5-000c-45b4-bace-0ee3cb5ae989): Unknown tags: itp","checklist-sectioned","pass","67db7b4e37b9b6a34e61d3aa0f25b691a9ddeb220c25a4f9775de9af0a724605","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-079 - EP095A"
"77391dba-0555-4614-a657-25e91f32f160","Child Zulu-06-080 - EP096A(7f34acdb-7f2e-458a-af46-dac012f44d2d): Unknown tags: itp","checklist-sectioned","pass","1f2b3880629ed26ced2f40a9fcf4889b4ad81071146e6add33894a4e21afa2e1","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-080 - EP096A"
"2960d374-5a35-4b28-977d-d6b8740a3e08","Child Zulu-06-081 - CP030(e178090c-4c46-4453-8a7d-e0272692c08e): Unknown tags: itp","checklist-sectioned","pass","928e9281631df1d41b354772c74086d6e0437b8f4bb319c65eb657cc6a780dad","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-081 - CP030"
"0c60ac9d-db24-4f5b-bc44-6df1a8fdf690","Child Zulu-06-082 - EP130(733f9061-758e-4648-bf16-23b27f0d62b1): Unknown tags: itp","checklist-sectioned","pass","09db2e8bc4a9e49e42fadeacebcf77490635bbb759b01b0c1ba567381c4d806c","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-082 - EP130"
"be9eb671-0525-47ff-8e58-9ab438317ed2","Child Zulu-06-083 - EP131(6c5d3133-43ba-4d9f-bf19-df83664915c8): Unknown tags: itp","checklist-sectioned","pass","4aefcf77f455e49fb165f85ada71f57e6d1a5429b061d888040383e3d312cc2c","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-083 - EP131"
"d1607a50-76d1-4c16-a109-abfecb8d92fa","Child Zulu-06-084 - V2.2(133c9c78-5bac-4029-ba51-53d486e9a08d): Unknown tags: itp","checklist-sectioned","pass","dd851c3c7419840a3ae291942d9972822016db41508fae582166a302dbd1ada5","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-084 - V2.2"
"68735440-71ab-4226-9541-6e1402b956d6","Child Zulu-06-085 - V1.3(9a3d7838-c62f-44e0-a4c2-9fa339e3ed31): Unknown tags: itp","checklist-sectioned","pass","e8fc5e75a8e320cfd92b203ee55a1d0f44c4bfd3583758751b8c319ed7b49f47","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-085 - V1.3"
"cb4082cc-fa5f-43f5-85c2-f9205d83b51c","Child Zulu-06-086 - PR1.9(fc38e96f-0f50-4287-bfb2-ebf7c474d2e1): Unknown tags: itp","checklist-sectioned","pass","4ce5277c5943daaea1916a584338e348d6b26868c74cda29ab69f82f7b6f8004","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-086 - PR1.9"
"1d3de5b1-30ef-4ffd-8e05-e08118ab23bb","Child Zulu-06-087 - V1.2(5ffa26ad-987b-4fb8-8406-c4c1ddac1362): Unknown tags: itp","checklist-sectioned","pass","426a2499de0d186e285155d78691d6d861b7050aeaa0c1c3c460db92d87cffe3","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-087 - V1.2"
"5ed5b345-05b2-4057-87ce-f0b028880a85","Child Zulu-06-088 - PR12A.2(8edc447f-a6d9-4486-ad5e-1e9cc3e00f9c): Unknown tags: itp","checklist-sectioned","pass","7aa00064d20110fe6c94c510815f055003fd2e506baf35c5e45917ede8b5b3e6","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-088 - PR12A.2"
"26116dbd-1861-457d-b4e5-23b9c2e99a58","Child Zulu-06-089 - EP129(b25ada76-f357-4607-85c6-18d8af48fb8b): Unknown tags: itp","checklist-sectioned","pass","c88d85ac012bf15819b21f2438e1e7b83f41af1e10c50b61702d680fb6605d94","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-089 - EP129"
"319e6115-3bfe-4c93-b978-b9e000c521fa","Child Zulu-06-090 - EP140(2710deb6-b711-4908-9276-79519eb462bf): Unknown tags: itp","checklist-sectioned","pass","bc512b7007b6a1a937a31e82ea50c6aef57d95097710f06e147edd31350a4b5f","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-090 - EP140"
"55766d58-ee30-4ea8-923b-826eac7ae0eb","Child Zulu-06-091 - EP067(afd61c32-dfc6-4d70-abb0-4085bde15f1e): Unknown tags: itp","checklist-sectioned","pass","5f8c83a8e04c5db4a8ebd77821937f29c45181c2c4499679df0ef9a2ab36ce32","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-091 - EP067"
"22364d1c-a5ec-4711-be2f-53b98c37ab8d","Child Zulu-06-092 - EP100(44dbfcc3-ca75-420c-ab5e-4e2d68e404ed): Unknown tags: itp","checklist-sectioned","pass","039823b71946505834f519068ee3892ca7d2b2ae1ddfc17f7a910855cc45e615","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-092 - EP100"
"9f1de51f-9142-4547-80dc-bb58900a2207","Child Zulu-06-093 - CP031(0e9cf998-ba7b-403b-af94-22e050d0f6c1): Unknown tags: itp","checklist-sectioned","pass","f420676d2a1899fe1b1ed5a152d86717ec5ba10f32e75b0e8df12d6e8fa61441","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-093 - CP031"
"c2e8689d-a705-4aa8-ad3e-eaa4dfb92831","Child Zulu-06-094 - EP096(d81e5891-e232-4aeb-8f08-fbcbec8dd1d6): Unknown tags: itp","checklist-sectioned","pass","11e73cdbe46712f0918fe1b32629446e0ad49d9f8bc547dfc10bffb4327a82db","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-094 - EP096"
"35f247ac-f6a7-45c8-bf66-780111ee600a","Child Zulu-06-095 - V2.1(eb26f7ad-e787-4fd4-a95b-777f103dd53c): Unknown tags: itp","checklist-sectioned","pass","426e7674c5492f897a05d80ff32d0ee1296c755bbe60200d5ae688f218d180aa","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-095 - V2.1"
"1b74059c-aaea-4fc6-ab38-f9e1402c03ce","Child Zulu-06-096 - EP097(954827e5-1b74-41af-bd35-7bfb4c1e4e63): Unknown tags: itp","checklist-sectioned","pass","3838875c8af6e627b181e454891f91b5450854bf8ac26a8ebe05f9f8bcba84da","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-096 - EP097"
"49a652cc-d1b2-4bd2-9538-c762de67461b","Child Zulu-06-097 - EP117(2de2aeb6-4585-467f-991f-5fe4950e9b79): Unknown tags: itp","checklist-sectioned","pass","94493ff48cff75f52007cc299c82552896e30b462723eccf76680d38e5e6d4a1","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-097 - EP117"
"ca732abf-4583-4364-9874-4561c214b1fc","Child Zulu-06-098 - EP118(410b65a1-4c19-4ca7-8bbe-a71ffa87ad9a): Unknown tags: itp","checklist-sectioned","pass","d92d15199f462da02a8497c690f6cd400f7e2b7e1a4731bce3dcaac6c63590b7","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-098 - EP118"
"70aa7f43-2397-4812-98f5-b896b3f43c73","Child Zulu-06-099 - EP119(6aaa8931-081c-4bf3-bb6b-35f9cf2c7a27): Unknown tags: itp","checklist-sectioned","pass","05afe0539f5c525aa83521ccd661c1bb6612606c15e204a70ffa347282c11c20","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-099 - EP119"
"73387d4f-b33a-4556-9f3b-264287c433b4","Child Zulu-06-100 - EP120(804705d1-8761-46d5-bfbe-43a8c2843954): Unknown tags: itp","checklist-sectioned","pass","6e9d44f8264ecdd0ee046211eba87cf9bfe5b5e8c40b17628d8d04d5c18a6cf1","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-100 - EP120"
"2cf784a0-1235-432e-bf55-fc8469c6298e","Child Zulu-06-101 - EP120A(d7311e7d-1e9f-4726-bcda-68e79425458a): Unknown tags: itp","checklist-sectioned","pass","352f75e15c6191349f3bab4ea9b2b52954aa96f11710b2888de944721b905c6d","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-101 - EP120A"
"5d27ca62-8e4b-4084-bf44-997113aa0633","Child Zulu-06-102 - EP121(a111661a-2963-4318-9415-1b0f7c3149d9): Unknown tags: itp","checklist-sectioned","pass","c37240720a00d39ffa8f5782e3c7fe3393b6f25f11a08c9bcf842ab244d299bf","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-102 - EP121"
"afe5fe70-ed11-4860-af30-e3e41fdb0c4a","Child Zulu-06-103 - PR2.2(8602e85d-69e1-4d5f-a998-785712aa7efe): Unknown tags: itp","checklist-sectioned","pass","5bc5382fde9336c91af2f1c04332986f461689a02354ead43f251e35b473caf8","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-103 - PR2.2"
"a37ef03d-d2b0-4988-9d0d-ffc5ab9fe9de","Child Zulu-06-104 - EP116(b17ee2e6-8af6-413b-a893-8324c6e2222b): Unknown tags: itp","checklist-sectioned","pass","c226f64000a4936acce515b6cdccc7168a2702c366d22f198391e2746df9780d","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-104 - EP116"
"a86dcb45-615f-4528-9b36-a7928b758985","Child Zulu-06-105 - EP116A(86219d1c-8cd6-455b-81b3-5df7bdf1e191): Unknown tags: itp","checklist-sectioned","pass","f3cfe94658c884f0f6d2ff5e3620b66413925da8c10a7609a63632535af8b9b2","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-105 - EP116A"
"836686ec-1e44-4929-9790-b58c86f922a7","Child ZULU-06-106 - EP072(f3356870-5387-4a11-a6e3-c3c72d05cbdc): Unknown tags: itp","checklist-sectioned","pass","808a3ecdc39dc81544ab453fc857d0c17c570152a5777fcf5af542e4c53dda40","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-106 - EP072"
"5e0efad2-561f-4860-a6d4-95a8b7f9156c","Child ZULU-06-107 - EP066(5345bab6-13a0-4a7a-a02c-91a4c1f01ecc): Unknown tags: itp","checklist-sectioned","pass","53a6b655204d3d5f396ec1401c42c1d404ae4a4a7a8582844a9f1f1049e97b82","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-107 - EP066"
"fe438644-bd36-4233-ba1a-2013686cda1a","Child ZULU-06-108 - EP065(659d29e3-5f0d-492a-88d7-18960d8be945): Unknown tags: itp","checklist-sectioned","pass","dae02bab575b8d86609092c36606023aa68a339ee955b6c3d26cf778abf62e10","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-108 - EP065"
"7f0b26d6-2601-4843-b5cd-ef6821a359d0","Child ZULU-06-109 - CP016(36afc94a-afd6-4f76-8a5a-29e2e0916e79): Unknown tags: itp","checklist-sectioned","pass","c6161e3aee7f8811555ddb585ec9d082530514cabd908d0c528f408b891f0f4c","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-109 - CP016"
"79ccfcca-c9d3-4619-8b48-755542bb0e0c","Child ZULU-06-110 - EP064(7f5523da-91d4-40e2-8e61-c5593621a472): Unknown tags: itp","checklist-sectioned","pass","25e323950e532b20dd5e0f19b7744c9784157857b8606cfb516bfbf3faf4ccdd","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-110 - EP064"
"a58f6de4-aad8-4c88-b3e6-fca0b93105c0","Child ZULU-06-111 - EP063(7e3e0ae2-0894-4f6c-b413-fa6006e145b6): Unknown tags: itp","checklist-sectioned","pass","ecf8173d47841909e883006602594b305656a33e4c5b5918bbd22b495b70ff0d","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-111 - EP063"
"ea85c7a5-89f3-494e-b0ea-04ec792531d7","Child ZULU-06-112 - EP063A(217c3f34-cd0a-4514-9d67-294bacf1e0be): Unknown tags: itp","checklist-sectioned","pass","bc30d5f4cc66741151ac333615904b05c2ebaf7120164ae7d4e43e24c92be6c3","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-112 - EP063A"
"6ef61d1e-89d3-4e66-b914-0f43cafc96bf","Child ZULU-06-113 - CP017(ec8a3cbc-ded4-45e5-9ece-c1dbf1fd6ce7): Unknown tags: itp","checklist-sectioned","pass","4736cf24e8c3131ff631bffd0303bd3460da076afa46aa0cdcfe99deb6d630cf","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-113 - CP017"
"d8694b55-343b-4763-b9ac-1cacf45489d7","Child ZULU-06-114 - EP122(b4d1e731-ee57-4331-bdc6-20f411fc5362): Unknown tags: itp","checklist-sectioned","pass","168c4a3d869ee3e4c71ae5e53cf3b197bc33c102da1cdf527cd267bb630091a9","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-114 - EP122"
"3935f0f2-530b-46f8-857f-f18ee1a8347e","Child ZULU-06-115 - EP123(496bd831-647a-4a42-8f4d-a0fc2c748c18): Unknown tags: itp","checklist-sectioned","pass","3c85345d8ba2c2e235ae9089c21ca6fd98bde075422565c749b7393b63426715","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-115 - EP123"
"19d4447d-65ce-4046-a118-616a15472af8","Child ZULU-06-116 - EP113(34b558e2-25c3-43c5-872d-4cae44e3010a): Unknown tags: itp","checklist-sectioned","pass","1ee39dd87f2fafadcd664296450b9cec774d3982f355e2ac6494985b4372c24c","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-116 - EP113"
"4006e0a7-02b1-473f-8fc8-dac81fb94395","","checklist-flat","pass","2b3a3cec6f8009ee543406b5198069f3c5754ff44754127e8e96bc4fab76d3d3","checklist-flat","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-117 - EP083"
"f61bdc70-0070-4f03-a59c-fd6b188dae3d","","checklist-flat","pass","2b3a3cec6f8009ee543406b5198069f3c5754ff44754127e8e96bc4fab76d3d3","checklist-flat","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-118 - CP023"
"b071bd09-5208-4f86-b981-4d72e58323d4","","checklist-flat","pass","2b3a3cec6f8009ee543406b5198069f3c5754ff44754127e8e96bc4fab76d3d3","checklist-flat","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-121 - EP099"
"e573e2c7-4f06-4da8-a0be-bfe0d7d5f286","","checklist-flat","pass","2b3a3cec6f8009ee543406b5198069f3c5754ff44754127e8e96bc4fab76d3d3","checklist-flat","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-122 - EP098"
"29158a34-21da-4fb8-99b6-ce86fe5c540e","","checklist-flat","pass","2b3a3cec6f8009ee543406b5198069f3c5754ff44754127e8e96bc4fab76d3d3","checklist-flat","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-119 - CP022"
"1d898512-b470-4899-bdb2-d436e5674a7e","","checklist-flat","pass","2b3a3cec6f8009ee543406b5198069f3c5754ff44754127e8e96bc4fab76d3d3","checklist-flat","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-120 - EP079"
"6b8f05f3-183f-4217-8664-bdc5232997a8","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-123 - PR1.8"
"03869edc-d6bc-4ea9-afff-3d19f5a36bb9","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-124 - EP078"
"c23a85eb-1aa6-4cba-9400-8d6d5f58ae67","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-125 - EP078a"
"165b6427-d067-4fff-8dbf-f6c0bc59324a","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-126 - EP080"
"4cc5c5c7-1545-4185-9a00-d16816e9f6f4","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-127 - EP081"
"8708f2f0-fd85-43eb-917a-21da390b22d6","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-128 - EP082"
"ace916d5-9542-4aa5-b816-c1510585ef54","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-129 - CP021"
"630f5047-2511-4112-8ccf-f9bc0f324d92","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-130 - EP077"
"c0cdb98b-2bee-4928-9d46-5f1039e72fca","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-131 - CP019"
"93fd14ab-76de-4221-bb30-b1ec036fb9a1","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-132 - EP114"
"07193000-68b7-457f-9645-d6d56517a531","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-133 - EP112"
"a750397c-988f-4e9b-9d8c-be76aa04e5ee","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-134 - EP110"
"16fdb59e-22fb-438f-9b1a-759c307bf4ba","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-135 - EP111"
"66498e69-a75b-44b1-b010-f0b78ebc663e","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-136 - EP109"
"201bff36-a857-4667-9620-6bc3c1ab1e3f","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-137 - EP115"
"0570457b-a7a1-4b22-abde-6db81b7459bf","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-138 - EP101"
"9d9c967b-c551-4eec-a426-0052596d49ee","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-139 - EP102"
"c2f39f15-cd95-4231-8f63-ddede2a79860","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-140 - EP103"
"68723716-8902-4792-97c6-0fa8e5116572","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-141 - PR12.1"
"b1e8685d-3d24-4979-85f2-f12f9da74c72","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-142 - EP074"
"d2c3de52-a31b-400f-898a-ca092161a137","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-143 - EP073"
"842bb9f7-dca7-4ab8-9bb4-5ad385e3e9e0","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","ZULU-06-144 - CP020"
"ba9b3ad4-d29e-4787-832b-e44f6d5c32be","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-145 - EP075"
"4786bc04-e069-4c44-abdb-7bd451dd28da","","checklist-sectioned","pass","0943f9e879b2a4d45c2bd4681cc87435237f628708e12e7fb8e7f3e2f1ce6bae","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-146 - EP076"
"c5b9ccac-61f7-4cdb-9934-7692fc5ca189","","checklist-sectioned","pass","ITP 006- In-situ Pits","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-147 - EP005"
"6f271689-0b09-4b4b-836e-187c37cea4d4","","checklist-sectioned","pass","ITP 006- In-situ Pits","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-148 - EP006"
"fc98ed19-6aea-42c3-893c-54b044008e96","","checklist-sectioned","pass","ITP 006- In-situ Pits","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-149 - EP007"
"7ee8b0c3-15bf-42ec-a4c2-c9b54ce07af2","","checklist-sectioned","pass","ITP 006- In-situ Pits","checklist","FALSE","FALSE","ITP 006 - In-Situ Pit Construction","Zulu-06-150 - CP002"
"39d14469-1375-40e2-8324-70114864fd95","","folder-normal","work-in-progress","","step","TRUE","FALSE","ITP 007 - Unbound Pavements"
"68f302bd-181b-4f90-a5e7-8dc86d08fa27","","folder-progress","pass","","checklist","TRUE","FALSE","ITP 007 - Unbound Pavements","SP1.1A & SP1.1B"
"710db78b-dc97-403c-a42f-13a9cf23796e","Child ZULU-07-001(f5ee3228-e782-45a1-9f2e-261da183ae22): Unknown tags: itp","checklist-sectioned","pass","39356c4900c3933ec44ed802dd38853b2cc7493c8240ef56ed21956a2cc342ac","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.1A & SP1.1B","ZULU-07-001"
"16c0c1eb-9825-4a16-a0fa-e9394312cb20","Child ZULU-07-002(1131f78d-caa6-4df8-804e-486f62f4df2a): Unknown tags: itp","checklist-sectioned","pass","44aafb6e403372822fd8a0fa3b3e8ef52e683d2bb84c7f0e4baf21245d4bdb7e","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.1A & SP1.1B","ZULU-07-002"
"9ba9500f-6ba4-4e03-986c-863e7bd57508","Child ZULU-07-003(88b60524-fb1a-47ee-a40f-bfedab0a703a): Unknown tags: itp","checklist-sectioned","pass","b58626ce576bb20488f77e87ce2390dfe1553814fed52ead02a14d3136d644a4","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.1A & SP1.1B","ZULU-07-003"
