"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"da115af4-b8d4-40ea-8310-0718e3f0e0fd","","work-in-progress","","folder","TRUE","FALSE","Construction"
"e136990f-ac23-4e4f-a9bd-041e9b0208e9","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 1"
"a99cdbfe-df66-4ff4-8658-c87b36bfafc7","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 1","ZONE 1A"
"971cb564-2d33-4c88-9e97-70e36e0a8baa","","pass","","folder","TRUE","FALSE","Construction","STAGE 1","ZONE 1A","6) ITP-006 Stormwater"
"4c0fadfb-a227-4895-bd95-0adbd9861841","","not-started","SYM-ITP-007 - Subsurface Drainage (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5A","5A - Agi Installation"
"9c68e618-5062-4130-ad75-e9f3d53b9e64","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5A","17) ITP-017 Traffic Signals"
"20542d3c-7f54-4247-8674-93d8ce21c16a","","pass","SYM-ITP-017 - Traffic Signals (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5A","17) ITP-017 Traffic Signals","SYM-PURL-TRS-5A-1"
"121a9126-ea24-44c2-8a40-c1a144439847","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5A","18) ITP-018 Public Lighting"
"7c3e16aa-5d2e-4855-bda2-fced173318ae","","pass","SYM-ITP-018 - Public Lighting (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5A","18) ITP-018 Public Lighting","SYM-PURL-PUL-5A-1"
"d394c607-06e9-4330-883c-bfd6d8847393","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5A","Underscreed "
"da87b791-c780-4497-9474-2e649df09461","","work-in-progress","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5A","Underscreed ","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)"
"29b37c25-2747-426d-9a61-26cbb560f1e5","","not-started","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5A","Underscreed ","SYM-PURL-PCON-5A-1"
"25ff002e-1ce8-432f-99b0-a0e14ace49b9","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5A","Stormwater"
"8232a949-f9f0-4dcc-81e3-9f7ad8f5d6e0","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5A","Stormwater","SYM-PURL-SWD-5A-1 (PV-8.3 - PV-8.4)"
"f3048bd4-ad2d-4ffd-9389-b33e2192ad7f","","no-status-not-started","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5A","09) ITP-009 Tactiles "
"9347d7e3-a7b6-41d4-9972-e969864c6f26","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5A","20) ITP-020 Paving "
"2cdd2734-3f30-4535-9ddc-fb3641c98e6f","","work-in-progress","SYM-ITP-020 - Paving (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5A","20) ITP-020 Paving ","5A - Paving "
"1ace2925-c605-4a28-a4c3-99b9332ed801","","pass","SYM-ITP-020 - Paving (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5A","20) ITP-020 Paving ","5A - Bluestone Kerb"
"10dc8998-08b5-4d24-9d06-9635c49aabc6","","pass","SYM-ITP-013 - Retaining walls and wall footings (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5A","SYM-PURL-W&F-5a-15 - Heritage wall 5a - Wal 7"
"c95d367e-8f76-401e-b1c5-58dacd590fd0","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5B"
"1d27bbca-4fd0-423c-9838-8f3a04b33ff9","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5B","17) ITP-017 - Traffic Signals"
"ab753627-d843-45ba-a051-f366f465f49d","","pass","SYM-ITP-017 - Traffic Signals (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","17) ITP-017 - Traffic Signals","SYM-PURL-TRS-5B-1"
"eb54decd-d12c-4b5b-bcb3-920e0d5d83b2","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5B","18) ITP-018 - Public Lighting"
"6e973edb-955e-4f81-9720-fe265fac2bfb","","pass","SYM-ITP-018 - Public Lighting (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","18) ITP-018 - Public Lighting","SYM-PURL-PUL-5B-1"
"802f68bd-416e-4434-99db-3e35cec80ff8","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5B","08) ITP-008 - Insitu Concrete (CHILLER CAFE CST)"
"c02e3ccc-514f-46a5-9872-ab16571ceb12","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","08) ITP-008 - Insitu Concrete (CHILLER CAFE CST)","SYM-PURL-ICE-5B-1 (CHILLER CAFE CST BASE SLAB #1) "
"7d2ba011-c896-403c-852f-21e8e937ce11","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","08) ITP-008 - Insitu Concrete (CHILLER CAFE CST)","SYM-PURL-ICE-5B-2 (CHILLER CAFE CST WALLS #1)"
"088e6217-4c68-4fec-b48d-be1d2ffedf5d","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","08) ITP-008 - Insitu Concrete (CHILLER CAFE CST)","SYM-PURL-ICE-5B-3 (CHILLER CAFE CST BASE SLAB #2)"
"cff7f25d-72e2-42d8-b8fa-c4a7ef0f15a2","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","08) ITP-008 - Insitu Concrete (CHILLER CAFE CST)","SYM-PURL-ICE-5B-4 (CHILLER CAFE WALLS #2)"
"dddc8100-162f-4575-84f0-aaf759830127","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","08) ITP-008 - Insitu Concrete (CHILLER CAFE CST)","SYM-PURL-ICE-5B-5 (CHILLER CAFÉ CST BASE SLAB #3)"
"e2efd88f-385f-4469-9f5e-e116ac5f9d48","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","08) ITP-008 - Insitu Concrete (CHILLER CAFE CST)","SYM-PURL-ICE-5B-6 (CHILLER CAFÉ CST WALLS #3)"
"dfb1ba60-0281-46b5-9e08-8bc84bb22123","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","08) ITP-008 - Insitu Concrete (CHILLER CAFE CST)","SYM-PURL-ICE-5B-7 (CHILLER CAFÉ CST BASE SLAB #4)"
"84f92055-7c69-472e-8189-a2fabaffbc88","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","08) ITP-008 - Insitu Concrete (CHILLER CAFE CST)","SYM-PURL-ICE-5B-8 (CHILLER CAFÉ CST WALLS #4)"
"ee0c5cf7-5e83-4ccd-a1dc-493d0194c8b9","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","08) ITP-008 - Insitu Concrete (CHILLER CAFE CST)","SYM-PURL-ICE-5B-9 (CHILLER CAFÉ CST BASE SLAB #5)"
"11390550-c1e8-4deb-8561-f6c7b423a9e1","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","08) ITP-008 - Insitu Concrete (CHILLER CAFE CST)","SYM-PURL-ICE-5B-10 (CHILLER CAFÉ CST WALLS #5)"
"6bbccef1-d96d-4f05-815c-eef1961a72ae","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","08) ITP-008 - Insitu Concrete (CHILLER CAFE CST)","SYM-PURL-ICE-5B-11 (CHILLER CAFÉ CST BASE SLAB #6)"
"49420a48-90c1-4f1e-ae63-00d494d13c6c","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5B","02) ITP-002 - Flexible Pavement Works"
"f8921619-f609-4a79-bdcc-183656bf640a","","pass","SYM-ITP-002 - Flexible Pavements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","02) ITP-002 - Flexible Pavement Works","SYM-PURL-PFLX-5B-1 - Grattan St - FP1 SUBBASE"
"4f75f861-6767-4a8a-a510-15f1442b9ff9","","pass","SYM-Proof Roll Record","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","02) ITP-002 - Flexible Pavement Works"," Proof Roll - Grattan St - FP1 Subbase"
"a8ba63c2-f977-4034-9100-8bd8b7612ee9","","pass","SYM-ITP-002 - Flexible Pavements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","02) ITP-002 - Flexible Pavement Works","SYM-PURL-PFLX-5B-3 - GRATTAN ST - FP1 LOWER SUBBASE"
"f43987d9-813c-4aac-baaa-009411aa44a2","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5B","03) ITP-003 - Asphalt & Sealing"
"4f3168c4-57a0-48ce-8f38-bd5bd889f179","","work-in-progress","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","03) ITP-003 - Asphalt & Sealing","SYM-PURL-PFLX-5B-1 (5B - FP1 BC)"
"80dcf873-9195-4ddc-abe7-e36d122d689f","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5B","04) ITP-004 - Underscreed Pavement F3"
"0bcb54c7-fee8-40e1-8a39-c5812552bff2","","not-started","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","04) ITP-004 - Underscreed Pavement F3","SYM-PURL-PCON-5B-1 (Lot 1)"
"38153701-eeb5-46e4-aab5-b3feeba48290","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","04) ITP-004 - Underscreed Pavement F3","SYM-PURL-PCON-5B-2 (Lot 2)"
"a490c017-c399-4901-8793-d87fc5b61211","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","04) ITP-004 - Underscreed Pavement F3","SYM-PURL-PCON-5A-1 (F5 Brick pavement)"
"68b0d212-3e69-49aa-9743-842de86f32ea","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","04) ITP-004 - Underscreed Pavement F3","SYM-PURL-PCON-5B-4 (Lot 4)"
"50c20156-2eba-49b2-a55b-37930f82ea3d","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","04) ITP-004 - Underscreed Pavement F3","SYM-PURL-PCON-5B-3 (Lot 3)"
"09f52a46-aee4-4c79-ad28-97706164a5fd","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","04) ITP-004 - Underscreed Pavement F3","SYM-PURL-PCON-5B-5 (Lot #5)"
"ac5bcb3e-6d53-4cdc-8352-a0af08807243","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5B","12) ITP-012 - Stratavaults"
"4ded472f-1752-45b7-a71d-9b20eca9afdc","","pass","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","12) ITP-012 - Stratavaults","SYM-PURL-STV-5B-1 (SV14)"
"95a342d5-32ac-479e-a735-15b320b5bae5","","pass","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","12) ITP-012 - Stratavaults","SYM-PURL-STV-5B-2 (SV10)"
"b295292c-2c87-4df2-9c2a-f1bf8de79054","","pass","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","12) ITP-012 - Stratavaults","SYM-PURL-STV-5B-3 (SV21)"
"446503f1-91ee-46bb-a3a5-2025a88307ae","","pass","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","12) ITP-012 - Stratavaults","SYM-PURL-STV-5B-4 (SV20)"
"be50668a-3038-4caf-abfb-b639b7d3c461","","no-status-not-started","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5B","14) ITP-014 - Bus Shelter"
"36762500-facf-4495-bb16-cca0a9262ab9","","not-started","SYM-ITP-020 - Paving (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","SYM-PURL-K&C-5A (B2 Kerb)"
"1c744fcf-e3a4-4b84-904c-c5446200aa27","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5B","06) ITP-006 - Stormwater"
"efa8ee07-1eac-496f-bc9d-4b04c416b8f8","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","06) ITP-006 - Stormwater","SYM-PURL-SWD-5B-1 - PV2.18A-2.19"
"35102090-553e-4973-bf19-d3d21e5534cc","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","06) ITP-006 - Stormwater","SYM-PURL-SWD-5B-2 - PV2.19-2.20"
"6b9990c9-76f5-4713-bf7e-4fa4fcb65244","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","06) ITP-006 - Stormwater","SYM-PURL-SWD-5B-3 - PV2.20-2.20.1"
"16172d8e-a00c-409a-b1c9-7e9947edc8c7","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","06) ITP-006 - Stormwater","SYM-PURL-SWD-5B-4 - PV2.20-2.21"
"3ba7e5ce-492f-4a14-aeb8-0a980bffca5a","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","06) ITP-006 - Stormwater","SYM-PURL-SWD-5B-6 - PV2.21-2.22"
"72500909-ab3b-4e09-a250-c87f361ac796","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5B","7) ITP-007 Subsurface Drainage"
"e3a1fef1-7c0e-457d-8530-62bd7a8cc396","","pass","SYM-ITP-007 - Subsurface Drainage (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","7) ITP-007 Subsurface Drainage","SYM-PURL-SSD-5B-1"
"a3ba5f5b-f6e3-4c2e-a7e0-ec45933b6f4c","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5B","09) ITP-009 Tactiles "
"04f54592-d8db-4866-bc9d-01f4a3a6986b","","pass","SYM-ITP-009 - Tactiles (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","09) ITP-009 Tactiles ","SYM-PURL-TAC-5B (Tactiles 5B)"
"605e055e-f7b8-4ab0-bd79-d108f596aa37","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5B","20) ITP-020 Paving "
"6a4012d2-c9d7-4542-b08c-9d36a194663d","","pass","SYM-ITP-020 - Paving (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","20) ITP-020 Paving ","5B - Bluestone Paving "
"d63ab1f0-e42b-4154-8a50-d99643e76401","","pass","SYM-ITP-020 - Paving (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5B","20) ITP-020 Paving ","5B - Bluestone Kerb"
"482038fc-58e4-4c8f-a210-6ddca0d06f4d","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5D"
"015a690a-cc6d-4adb-80d1-101a992618a4","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5D","17) ITP-017 Traffic Signals"
"152ec954-047b-432d-be0c-66a0799c5252","","pass","SYM-ITP-017 - Traffic Signals (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","17) ITP-017 Traffic Signals","SYM-PURL-TRS-5D-1 - 5D - Leicester St West Signals"
"95d4778d-e584-489b-a6ed-62607716ec36","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5D","6) ITP-006 Stormwater"
"ab6e4d7d-76c4-4693-a290-c4336090214d","","pass","7d708b9026d9983bdc28cff87d31fb20bb0c8f2965a239677f6633f3e1d04e0d","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","6) ITP-006 Stormwater","SYM-PURL-SWD-5D-1 - 4.4 to 4.2"
"46531801-553c-480d-af8d-cd905383203f","","pass","7d708b9026d9983bdc28cff87d31fb20bb0c8f2965a239677f6633f3e1d04e0d","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","6) ITP-006 Stormwater","SYM-PURL-SWD-5D-2 - PV-4.4.1 to 4.4"
"a4da8a83-5901-4e41-a542-5684df6f2abb","","pass","7d708b9026d9983bdc28cff87d31fb20bb0c8f2965a239677f6633f3e1d04e0d","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","6) ITP-006 Stormwater","SYM-PURL-SWD-5D-3 - PV4.5 to PV4.4"
"4e95c265-1a8b-4850-987f-cbcfb0b86d17","","pass","7d708b9026d9983bdc28cff87d31fb20bb0c8f2965a239677f6633f3e1d04e0d","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","6) ITP-006 Stormwater","SYM-PURL-SWD-5D-4 - PV4.6 to PV4.5"
"be008005-f779-4eb3-8999-8a4214c2b4c6","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","6) ITP-006 Stormwater","SYM-PURL-SWD-5D-5 - PV4.1-4.2"
"650d8f9e-bb27-4725-9e35-7d47bd7e7999","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","6) ITP-006 Stormwater","SYM-PURL-SWD-5D-6 - PV4.1-4.1.1"
"c0b107a0-8f77-4272-8697-fc13971b7693","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","6) ITP-006 Stormwater","SYM-PURL-SWD-5D-7 - PV4.1.1-4.1.2"
"775d4e14-255f-4812-9c85-1389ff95ecc9","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5D","18) ITP-018 Public Lighting"
"a1bec49b-c40d-41aa-8a64-dfd335729340","","pass","SYM-ITP-018 - Public Lighting (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","18) ITP-018 Public Lighting","SYM-PURL-PUL-5D-1"
"b607cb33-fd2a-4ce6-b683-906f33ca4926","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5D","04) ITP-004 Underscreed Pavement F3"
"fb915614-cf9c-44c2-8335-258d24aa9cf7","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","04) ITP-004 Underscreed Pavement F3","SYM-PURL-PCON-5D-1 (Lot 1- Driveway F4)"
"eea82c28-8f48-42d5-849b-3e4fec9b6762","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","04) ITP-004 Underscreed Pavement F3","SYM-PURL-PCON-5D-2(Lot 2 F3 Underscreed)"
"116ee237-1cc8-400e-81ed-7b2c7075ef5f","","work-in-progress","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","04) ITP-004 Underscreed Pavement F3","SYM-PURL-PCON-5D-3(Lot 3 F3 Underscreed)"
"eca16bbc-e27c-4d5e-b624-07a147a385be","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","04) ITP-004 Underscreed Pavement F3","SYM-PURL-PCON-5D-4(Lot 4 F3 Underscreed)"
"0368c439-c447-482f-a511-f4622923663c","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","04) ITP-004 Underscreed Pavement F3","SYM-PURL-ICE-5D-2 (Bus Shelter Lot 2)"
"de356651-90ca-4b65-bcbe-e6841261c271","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","04) ITP-004 Underscreed Pavement F3","SYM-PURL-PCON-5D-10 (F3 Lot 10)"
"99608153-d8ed-4921-9ea3-3279679b002e","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","04) ITP-004 Underscreed Pavement F3","SYM-PURL-PCON-5D-5(Lot 5 F3 Underscreed)"
"33ed2fb9-1f26-461f-88d7-f0809701de2a","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","04) ITP-004 Underscreed Pavement F3","SYM-PURL-PCON-5D-6(Lot 6 F3 Underscreed)"
"6e7fca00-7d79-4d8a-a0e5-afa129f87c0a","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","04) ITP-004 Underscreed Pavement F3","SYM-PURL-PCON-5D-7(Lot 7 F3 Underscreed)"
"72b7141f-2dc0-4fe1-bec1-4e33f135b392","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","04) ITP-004 Underscreed Pavement F3","SYM-PURL-PCON-5D-8(Lot 8 F3 Underscreed)"
"517b2d7d-f787-491e-b888-70f30caed6b0","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","04) ITP-004 Underscreed Pavement F3","SYM-PURL-PCON-5D-9 (F3 Lot 9)"
"c94fddb4-b2f3-4e5c-9067-22353d98af14","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","04) ITP-004 Underscreed Pavement F3","SYM-PURL-PCON-5D-11(Lot 11 F3 Underscreed) "
"345020c0-cb64-42da-8b3f-dac47411dc64","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","04) ITP-004 Underscreed Pavement F3","SYM-PURL-PCON-5D-12"
"9d384fcf-54e0-4ccb-999f-7f3bff2f4f9a","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5D","Stratavaults"
"b495e6ff-fc0a-458b-8fd8-e1ae34236aae","","pass","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","Stratavaults","SYM-PURL-STV-5D-2 (SV15)"
"8a3c2c4d-5dcd-4feb-9553-ff587d7ede73","","pass","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","Stratavaults","SYM-PURL-STV-5D-3 (SV16)"
"6972808b-153c-4ebc-9a44-896907b77dab","","pass","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","Stratavaults","SYM-PURL-STV-5D-4 (SV13)"
"5cab9c9b-f374-4a88-aa25-08466699475b","","pass","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","Stratavaults","SYM-PURL-STV-5D-5 (SV12)"
"c69933b5-16c3-4888-b49b-4fee9f3e3a55","","pass","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","Stratavaults","SYM-PURL-STV-5D-6 (SV11)"
"7829d464-ffe3-416f-8191-47a1d4d5549b","","pass","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","Stratavaults","SYM-PURL-STV-5D-7 (SV17)"
"e8ff887f-1e60-41c5-a7c8-e3ea90aa8312","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5D","Bus Shelter"
"bee2a34e-a2bc-476a-bc78-2cdc8a8dd69d","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","Bus Shelter","SYM-PURL-BUS-5D-1 (Bus Shelter Lot 1)"
"20580771-ba1b-49ac-bbc5-587016c50708","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","Bus Shelter","SYM-PURL-BUS-5D-3 (Bus Shelter Lot 3)"
"f18e7fc2-ac7b-425b-8cd6-1b56f491b5e7","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5D","7) ITP-007 Subsurface Drainage"
"aeae8f1c-1d69-47fb-8c52-a2887cc643b9","","pass","SYM-ITP-007 - Subsurface Drainage (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","7) ITP-007 Subsurface Drainage","SYM-PURL-SSD-5D-1"
"f216ebda-d182-4c79-850e-decad6855767","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5D","09) ITP-009 Tactiles "
"d948e54f-747b-40c0-8f0e-219565f68e4a","","pass","SYM-ITP-009 - Tactiles (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","09) ITP-009 Tactiles ","SYM-PURL-TAC-5D (Tactiles 5D)"
"104fe395-0d32-480f-8094-5a5e91609277","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 5D","20) ITP-020 Paving "
"71638ccd-0937-4501-bfa4-836f6d8ca44d","","pass","SYM-ITP-020 - Paving (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","20) ITP-020 Paving ","5D - Bluestone Paving "
"1ff970ed-c717-4142-a76a-a0d9ef80e5a8","","pass","SYM-ITP-020 - Paving (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 5D","20) ITP-020 Paving ","5D - Bluestone Kerb"
"d26b2756-0622-49e1-8a89-8e2bdfdcad87","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 6A"
"50e09560-cb59-451c-8d2d-e2a690c43360","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.1","Zone 6A","1) ITP-001 - Subgrade Works"
