Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,,,,
881de8a9-8f8a-5fc6-b265-4b2c807e72a2,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 7,OMKT Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
8979703d-dfa5-518b-86ca-71b228d715d2,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 7,KWH Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
046bdadd-e0a7-560b-a3d9-15cbd8760caf,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 7,KWH Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
ca3f064e-6a74-53f2-87aa-5bc82270f05f,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8A,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
e159b5c9-6dd7-5e8e-a83e-f28362854ce2,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8A,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
88176be1-b9d1-554d-a163-f57c8d1e8cd1,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8B,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
d22e3034-7676-5cfd-b15d-a6e4b11351c2,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8B,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
7e2e088f-7800-5fe6-83b7-37017dccb551,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8C,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
bcab77d8-851d-5c4a-808e-3c6136872433,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8C,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
0886acea-9f36-57ec-911a-58652bea210a,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8D,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
e9bb003f-366f-577c-9417-07c5264b239e,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8D,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
519f08ec-402f-5581-a948-1dff4fa87fa5,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8E,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
839470f9-caf1-5134-8578-5755b0fd6ae4,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8E,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
76fd3289-e767-52fc-8dfa-1cf552570704,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8F,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
d5c57c24-61ce-588d-af16-73b3aee26de4,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8F,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
e3d2f6dd-47ae-53c8-857c-38abef4a6a93,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8G,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
987a34d8-88cc-5d53-9164-933926dbaaf7,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8G,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
bdc4455b-822a-5338-9aaf-27479c77a82f,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8H,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
9b8999cf-c2a4-5716-884e-06c1bbab9cbf,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,8H,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
23209c76-7e2d-5f34-838d-de04556c817a,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,OMKT Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
67bc7591-44d2-50f1-b4b9-356e7fc1ed44,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,OMKT Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
1efc2faa-d161-5b27-8dc8-1fbe4a5640c8,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,KWH Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
ff2928c9-fa77-5163-b3ed-dbf4279e7f4a,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 8,KWH Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
e1762596-1ec4-571a-857c-a2bb1b910ee8,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9A,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
d765eebd-1a69-5bda-8f3a-eff6cdb76d9e,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9A,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
a3da6303-25b6-5dba-a88c-d4656a9e4219,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9B,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
503eab43-4dfd-592d-93a3-35ef383730e6,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9B,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
6ece2791-5c59-5b8b-b994-70af0cf9c32a,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9C,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
6477c469-8e85-5de6-a4e9-f35c9d566ff5,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9C,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
b91f6972-5704-5457-883c-a1650a24243a,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9D,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
e9a757ca-a6e4-5ef7-8952-5515e8bd4413,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9D,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
9d4dcc7c-240e-542b-9194-719c052bbb78,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9E,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
cd852d85-dac9-586f-be5f-3b71d1be94eb,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9E,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
441e5ad3-148c-5a1a-828b-d40e05ffb95d,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9F,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
fa90c3c2-f93e-5683-a46c-611f9a1ebe0e,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9F,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
2f704b5d-47ad-59b5-83e7-824dc4060216,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9G,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
dc62a249-69e6-5159-bcc5-5c93c55782c5,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9G,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
5320348d-f432-5915-af00-eb2448c928b3,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9H,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
bbf2db9f-6206-54c4-9412-9de907f42b51,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,9H,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
29b93ac7-79fc-5b60-9b30-314863dea1d2,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,OMKT Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
2b3ede4a-60e7-51fb-8378-2312822588b6,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,OMKT Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
f5c25133-b5ea-5e5d-b289-badb9ef1690d,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,KWH Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
7ddeea73-31c2-5b9d-9b66-3a2d904725af,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 9,KWH Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
159cf318-32c4-54c4-8d50-2baba81830b4,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10A,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
2319fe05-88ef-58f8-99dd-5048f1888baa,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10A,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
a931a21f-7dac-5303-9f18-fb90bb3ee93f,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10B,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
fdbc8a65-28d6-5ba4-847f-e492a07f86ea,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10B,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
87e3bbb4-89d0-52d6-b8d1-37f881a88ffa,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10C,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
41ccac6a-660f-525e-8461-987409de2c8d,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10C,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
8abbcf79-0abf-514f-945f-b2dc4ed14faa,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10D,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
547da364-8c88-55ae-9ed2-7278b9ab6121,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10D,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
7783c139-a477-53e9-8319-3b85fb99ecc9,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10E,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
ebb397df-51bc-5dee-bc81-d46923b681c3,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10E,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
f3db3aa4-dbe2-5d92-a782-5323b4cb4393,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10F,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
c380c768-8b04-51e2-ab71-43c48b8abf35,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10F,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
07563763-12b7-5354-a0ab-17b1aa3b21a6,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10G,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
8c62c141-352f-5fee-89a9-fba250d4b7a8,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10G,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
8895fb7e-19ad-57c3-b75b-e1e6cf466241,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10H,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
5920a695-1961-5e2e-bff6-7c07b50de32f,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,10H,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
e372378f-1ead-5310-9793-e90642ff7a3a,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,OMKT Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
e9855d64-970f-586b-a7e3-0785b5aea82f,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,OMKT Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
7b2dac91-eef7-577f-b571-5463584f25e0,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,KWH Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
4917bf21-e330-5597-aede-69f7c48200d1,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 10,KWH Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
a27c9a8b-1f5a-5015-9483-e195731ce848,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 11,11A,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
3b712f1b-fac0-5b3c-b866-4b40fc22ffe4,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 11,11A,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
3b0b0f77-b1f1-51b9-aa11-6ff242ec0c6b,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 11,11B,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
1e161520-4062-583d-81ab-162b24e147f7,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 11,11B,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
01907482-e6c1-57bc-b076-2bc3aad1fc22,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 11,11C,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
