Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,,
20bdb3df-c36e-5dd4-ad42-6568ca74e55b,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 7,705,Bathroom,BASIN,JOINERY
d6161121-898f-52be-a5ee-51d086a2839e,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 7,706,Bathroom,BASIN,JOINERY
6ea14c8b-af1c-5e45-916b-9230ac372c69,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 7,706,Ensuite,BASIN,JOINERY
580d0ead-6a9d-5ab8-a487-e7d133b97fa1,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 7,707,Bathroom,BASIN,JOINERY
c1ff40af-d286-5c49-97fc-4b9e3979c050,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 7,708,Bathroom,BASIN,JOINERY
9eccc0c3-a7a1-5d2a-b424-6f23390df037,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 7,709,Bathroom,BASIN,JOINERY
b6b89d87-7b1e-557e-8ee4-14616aa2e93d,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 7,709,Ensuite,BASIN,JOINERY
66e13c73-37b7-5d62-9466-87ee60259a3c,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 7,710,Bathroom,BASIN,JOINERY
7b966a35-37f2-5e0f-a2a2-d38533b5ed00,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 7,711,Bathroom,BASIN,JOINERY
1c8e668a-2f4a-5ead-8d23-c8f043cd3f7f,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 7,712,Bathroom,BASIN,JOINERY
49f70870-af2f-55b8-aaa7-a73f57bbd1b6,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 7,713,Bathroom,BASIN,JOINERY
518fc946-313d-58d6-91d7-688a0480ca5b,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 7,714,Bathroom,BASIN,JOINERY
092dee87-3880-5ade-93ed-f6d20a6c37b4,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 7,714,Ensuite,BASIN,JOINERY
0008e16f-cde8-5a35-8e21-bbdcd949602b,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 7,715,Bathroom,BASIN,JOINERY
844a151c-d742-5832-a9dc-f4d6fd247077,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,801,Bathroom,BASIN,JOINERY
1db70627-35b4-5ee1-8313-7da7c222f5c3,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,802,Bathroom,BASIN,JOINERY
6f92ef72-3f71-54d4-b84a-dcae57dc4f85,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,803,Bathroom,BASIN,JOINERY
69e0f250-459f-54ba-997f-1bf5c8beb98f,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,804,Bathroom,BASIN,JOINERY
9876775e-e526-5e02-b8e4-5f1d55e6c08b,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,805,Bathroom,BASIN,JOINERY
088cba3d-0bf1-5241-986b-7e98de6cabc0,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,806,Bathroom,BASIN,JOINERY
2a58e1bf-40f2-5915-aba1-f28428402f8f,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,806,Ensuite,BASIN,JOINERY
e0dcd70f-9d44-5e81-9f9f-70adb59f7e81,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,807,Bathroom,BASIN,JOINERY
05fb78d4-6a32-5bbc-9f23-8d669909d2b7,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,808,Bathroom,BASIN,JOINERY
9182688d-44b3-5356-84c7-28479f589095,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,809,Bathroom,BASIN,JOINERY
208c92a0-3a9d-5425-9bdf-1225e683f708,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,809,Ensuite,BASIN,JOINERY
0d41a400-4c0b-57f5-9e37-c9e5ab998bdc,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,810,Bathroom,BASIN,JOINERY
6c958fe2-6682-59df-a50f-75d91cfc68df,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,811,Bathroom,BASIN,JOINERY
5f8150d9-bb98-5752-9e7b-da00fb11aff6,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,812,Bathroom,BASIN,JOINERY
7496520b-ef4f-50f3-b530-3b29b525f073,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,813,Bathroom,BASIN,JOINERY
58223ce1-7ffd-5980-baea-4f9bef7195e7,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,814,Bathroom,BASIN,JOINERY
5a5325ab-03af-5a67-a796-7eb47483e03c,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,814,Ensuite,BASIN,JOINERY
cfddc84f-58ec-5f47-8e56-afe4306c2197,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 8,815,Bathroom,BASIN,JOINERY
ddefd824-0731-59fe-8e7d-6d2393a95ce4,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,901,Bathroom,BASIN,JOINERY
661a8351-9e52-5a20-9499-1eb33972610d,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,902,Bathroom,BASIN,JOINERY
9e9f4176-cccc-5693-816a-267ac1983117,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,903,Bathroom,BASIN,JOINERY
1371fe7d-8dcb-51b1-84eb-04c087be7b38,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,904,Bathroom,BASIN,JOINERY
6b03a8ec-27aa-51f3-9ac2-73a4d460b6ee,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,905,Bathroom,BASIN,JOINERY
6313181b-2059-54eb-8333-5b140e068c86,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,906,Bathroom,BASIN,JOINERY
dbef1b34-867f-58d7-9601-0608efc61d4a,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,906,Ensuite,BASIN,JOINERY
45b0d4ba-3486-538c-82da-b1f3f8c28b62,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,907,Bathroom,BASIN,JOINERY
666d0609-5001-57be-94a3-73afe40f0b4b,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,908,Bathroom,BASIN,JOINERY
c76aa64c-7c15-583e-8d74-5ba533384cd9,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,909,Bathroom,BASIN,JOINERY
285b1bdd-3ebe-526d-9a70-783b63732665,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,909,Ensuite,BASIN,JOINERY
bcbd3575-2ecd-52bf-8a06-f0cd2b418314,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,910,Bathroom,BASIN,JOINERY
c4af66a1-89ec-55c8-a7ec-dde4c0dcc85c,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,911,Bathroom,BASIN,JOINERY
511a9ae3-e53f-533e-a3a4-66f091cac225,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,912,Bathroom,BASIN,JOINERY
4485f2a6-6d3c-5e1e-844e-0249351fc30a,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,913,Bathroom,BASIN,JOINERY
9f37d067-a1ce-5344-8944-92c200bc1c8b,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,914,Bathroom,BASIN,JOINERY
caaeef7b-c4f7-577a-8bfb-460e86a3d4ed,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,914,Ensuite,BASIN,JOINERY
6c7b53a9-ec37-5a52-aaff-d31f5b1ea535,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 9,915,Bathroom,BASIN,JOINERY
d895ac82-71a6-553f-af65-2e22b87a7ac9,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1001,Bathroom,BASIN,JOINERY
3479f47b-d703-5340-a0ef-bf747ec5d09b,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1002,Bathroom,BASIN,JOINERY
37590b82-4895-5a7d-a378-1b6b73ee4991,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1003,Bathroom,BASIN,JOINERY
b80843c7-fd52-5897-aee0-dbd36d5d4311,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1004,Bathroom,BASIN,JOINERY
829d75cd-0019-5d27-a285-d29090be1cea,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1005,Bathroom,BASIN,JOINERY
b999c65d-55b9-5c7c-8a51-e85c8a56df45,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1006,Bathroom,BASIN,JOINERY
b727ec24-da18-5811-a786-1e5f905d599a,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1006,Ensuite,BASIN,JOINERY
b94636b3-bb87-5085-a3f5-f4cb7fc8414c,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1007,Bathroom,BASIN,JOINERY
31f3bf65-4164-51d7-b828-cce42a73bb4d,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1008,Bathroom,BASIN,JOINERY
a98f55fc-a1f0-5194-af97-a6b940e83a01,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1009,Bathroom,BASIN,JOINERY
2077af3f-106d-5cb7-a027-77dd80795d82,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1009,Ensuite,BASIN,JOINERY
aece274c-33c4-5eb8-99ac-104b8a08caf2,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1010,Bathroom,BASIN,JOINERY
83c01ff9-657a-55df-bf98-b85099b5672c,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1011,Bathroom,BASIN,JOINERY
b335a004-b9f5-52b2-aa96-25525001424f,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1012,Bathroom,BASIN,JOINERY
05769e2c-f6cd-5700-a204-ac5e0447264b,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1013,Bathroom,BASIN,JOINERY
9510b498-4e3c-5558-b9c2-ced9754844c0,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1014,Bathroom,BASIN,JOINERY
ea0c5174-1e1c-535d-bffc-e398d60a5cc9,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1014,Ensuite,BASIN,JOINERY
3bfd7076-aabb-5fce-8b9b-c4872e453d05,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 10,1015,Bathroom,BASIN,JOINERY
9af0e92b-855e-5a70-91e7-3fd471f8875d,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1101,Bathroom,BASIN,JOINERY
d16f8f80-6fdd-51b7-84e5-7ce368170790,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1102,Bathroom,BASIN,JOINERY
a750a07b-05b0-5243-b0d2-897baa565b41,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1103,Bathroom,BASIN,JOINERY
69b704ef-a58c-58f0-a244-2d0e0bc9ecf2,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1104,Bathroom,BASIN,JOINERY
9df85179-98d0-52cc-a004-7f5f8d31028b,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1105,Bathroom,BASIN,JOINERY
7bd14211-ed9e-5495-b8be-86451c938fdb,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1106,Bathroom,BASIN,JOINERY
9ae05f5f-efff-52d4-991f-cd020381b197,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1106,Ensuite,BASIN,JOINERY
aaeea338-a945-523d-8d48-5c05a5ea4e72,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1107,Bathroom,BASIN,JOINERY
e6c28177-382a-5f8e-9584-a7eddafa68a1,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1108,Bathroom,BASIN,JOINERY
f7adf7ea-2c0a-524f-9022-2396e26bcb83,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1109,Bathroom,BASIN,JOINERY
972a1ed7-65e9-54c1-bfae-017036cb7948,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1109,Ensuite,BASIN,JOINERY
da0c8022-bf9c-5fe8-8507-f5139041ff80,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1110,Bathroom,BASIN,JOINERY
496a3134-5739-5209-a9bd-359dcfd998c4,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1111,Bathroom,BASIN,JOINERY
