"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c39d4da6-59f1-4379-aaa0-a1ea849ba5e7","","pass","","folder","TRUE","FALSE","Electrical "
"a8764c70-9cc6-425b-a3fe-dfdc9bf80a9c","","pass","","folder","TRUE","FALSE","Electrical ","Cable supports"
"00b30bd1-4d54-484c-ac1f-2d4ecfc973b9","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical ","Cables","DC4 - 2.5mm2 2C+E PVC/PVC"
"c24c6fc1-0cd4-4b50-9b37-280b7c4740f4","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical ","Cables","DC5 - 10mm2 2C+E PVC/PVC"
"fc2a343f-56b2-4e80-bcf1-3108da78a2e2","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical ","Cables","DC6 - 2.5mm2 2C PVC/PVC"
"e95b498a-275c-4b94-bb48-162f4def32a4","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical ","Cables","DC10/1 - 10mm2 2C+E PVC/SWA/PVC"
"478dd3ed-653e-4c95-a61f-b19495120921","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical ","Cables","DC10/2 - 2.5mm2 2C+E PVC/SWA/PVC"
"344205ff-4f2a-4c98-8c6a-c5601bb0afac","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical ","Cables","AT07001A - 23AWG 4 PR CAT6 FTP SWA"
"a5eefc4a-8dc1-49bd-aff7-301abf8297d6","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical ","Cables","AT07001B - 0.5mm2 8PR PVC/SWA/PVC CS"
"8a7b280a-ef9c-439f-862c-0d436ba80c3e","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical ","Cables","HT001 - 2.5mm2 2C+E PVC/SWA/PVC"
"958e7864-1c68-4094-a10a-15caf4c278cc","","pass","","folder","TRUE","FALSE","Electrical ","Earthing"
"58315f01-ba97-4961-bcbe-52c15416f682","","pass","129907f13f64eba9976daf5e069d53477270540a6015eb25378cbe275700cda0","checklist","FALSE","FALSE","Electrical ","Earthing","ITR-CL-1-111 Electrical earthing"
"d50e9214-0d6e-4c0d-8fda-9b00aa5c23ad","","pass","","folder","TRUE","FALSE","Electrical ","Earthing","Earth cables"
"d96e21ba-40ac-4687-b0d8-e7633df7f3e9","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical ","Earthing","Earth cables","E7 - 6mm2 1C"
"0d65155d-e1ba-4ed1-a87d-f4ebe63c806c","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical ","Earthing","Earth cables","E14 - 70mm2 1C"
"0b44e1dd-cf73-4530-8b29-d1e03229476a","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical ","Earthing","Earth cables","E15 - 70mm2 1C"
"111cae91-c93f-475c-9327-f29aa253d23e","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical ","Earthing","Earth cables","E16 - 70mm2 1C"
"0d21afc2-0f9d-4091-a8f7-7c2be6e5d88f","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical ","Earthing","Earth cables","E17 - 70mm2 1C"
"256c20b1-d194-4c90-83fd-d859531b2013","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical ","Earthing","Earth cables","ZR1 - 12x14 1C zinc ribbon"
"6cdeccb9-f534-4c4f-9e27-4a140602137b","","pass","","folder","TRUE","FALSE","Electrical ","Field work"
"07276447-84f5-40a5-b00f-3b87d5cc9e58","","pass","","folder","TRUE","FALSE","Electrical ","Field work","Electrical Installation "
"abe6b36a-a467-4761-a7d8-df2f9d7fef42","","pass","","folder","TRUE","FALSE","Electrical ","Field work","Electrical Installation ","Gas Chromatograph AT-07001"
"3d090fa8-8840-45ce-b919-261c57296d66","","pass","7c9c058e8a8e3ef859add04a6f323b6c2d9b396d50d2e3139066023c3a965331","checklist","FALSE","FALSE","Electrical ","Field work","Electrical Installation ","Gas Chromatograph AT-07001","ITR-CL-1-100 General Electrical Equipment"
"aa8407b6-cfdb-44e8-b417-5359448a3675","","pass","","folder","TRUE","FALSE","Electrical ","Field work","Electrical Installation ","Heat Trace JB-07005"
"253b326c-8d30-49fa-97c2-b5ddd3cefc22","","pass","1b00a7c823f47018b788b7e168c7cde8f7db678d699214b730daa0bb773660cf","checklist","FALSE","FALSE","Electrical ","Field work","Electrical Installation ","Heat Trace JB-07005","ITR-CL-1-106 - Junction Box"
"4aac38bb-0690-4bd2-b5c6-c0dea32da462","","pass","","folder","TRUE","FALSE","Electrical ","Field work","Electrical Installation ","Analyzer Power JB-07004"
"fbdbf8b6-e8d8-4df9-a891-0a2d6f69c564","","pass","1b00a7c823f47018b788b7e168c7cde8f7db678d699214b730daa0bb773660cf","checklist","FALSE","FALSE","Electrical ","Field work","Electrical Installation ","Analyzer Power JB-07004","ITR-CL-1-106 - Junction Box"
"733493a3-f909-4699-93ca-abf93f5d41b1","","pass","","folder","TRUE","FALSE","Electrical ","Field work","Electrical Installation ","GC Shelter Light Switch SW-07004"
"8b7c0e91-84e5-455b-b528-1071bd05a716","","pass","7c9c058e8a8e3ef859add04a6f323b6c2d9b396d50d2e3139066023c3a965331","checklist","FALSE","FALSE","Electrical ","Field work","Electrical Installation ","GC Shelter Light Switch SW-07004","ITR-CL-1-100 General Electrical Equipment"
"c2fc3106-38b4-4134-af95-138bfaab3016","","pass","","folder","TRUE","FALSE","Electrical ","Field work","Electrical Installation ","GC Shelter Light LT-07004"
"dc278bdb-4e2d-402c-b643-583e753ac95c","","pass","7c9c058e8a8e3ef859add04a6f323b6c2d9b396d50d2e3139066023c3a965331","checklist","FALSE","FALSE","Electrical ","Field work","Electrical Installation ","GC Shelter Light LT-07004","ITR-CL-1-100 General Electrical Equipment"
"d23ab678-ebb5-4f57-ad69-dfda81a2c95a","","pass","","folder","TRUE","FALSE","Electrical ","Metering hut"
"0c0499b2-fc0c-4b83-b4b8-e2bf64f1f604","","pass","","folder","TRUE","FALSE","Electrical ","Metering hut","Electrical Installation "
"bd58c9f3-0bad-4931-b2e5-85a5aa9d0a1e","","pass","","folder","TRUE","FALSE","Electrical ","Metering hut","Electrical Installation ","DB - 07001 (230VAC)"
"26a91201-d21e-4082-a058-5d92b2146a7f","","pass","f6227248c8ea886011a66bcbb281ca923ac90502a69e8b8af1570c55efdffec4","checklist","FALSE","FALSE","Electrical ","Metering hut","Electrical Installation ","DB - 07001 (230VAC)","ITR-CL-1-102 Entec - Distribution Board Installation"
"de50bc55-95e8-4a79-bcc7-5a28a82fe402","","pass","","folder","TRUE","FALSE","Electrical ","Metering hut","Electrical Installation ","DB - 07002 (24VDC)"
"8a2e8d5a-2b32-4736-810e-653544d4657b","","pass","f6227248c8ea886011a66bcbb281ca923ac90502a69e8b8af1570c55efdffec4","checklist","FALSE","FALSE","Electrical ","Metering hut","Electrical Installation ","DB - 07002 (24VDC)","ITR-CL-1-102 Entec - Distribution Board Installation"
"a368861d-de07-460c-b73b-1de14910cc4d","","pass","","folder","TRUE","FALSE","Electrical ","Metering hut","Electrical Installation ","SW - 07001 (mains/generator C/O switch)"
"e0db6ea9-eb60-4f31-b2ec-80c897943d3e","","pass","7c9c058e8a8e3ef859add04a6f323b6c2d9b396d50d2e3139066023c3a965331","checklist","FALSE","FALSE","Electrical ","Metering hut","Electrical Installation ","SW - 07001 (mains/generator C/O switch)","ITR-CL-1-100 General Electrical Equipment"
"4fe2d842-654b-44a2-bf4c-4cadfa3af3c3","","pass","","folder","TRUE","FALSE","Electrical ","Metering hut","Electrical Installation ","SW - 07002 (heat trace isolator)"
"200734a6-3332-4eac-9cf7-b9deade34600","","pass","bb74ea184b617507050dc6c3fed72e62a984223262b37ab24e3dedb3f3d009dc","checklist","FALSE","FALSE","Electrical ","Metering hut","Electrical Installation ","SW - 07002 (heat trace isolator)","ITR-CL-1-107 Heat Tracing Circuit"
"de347ece-074a-4005-8025-d88f65230efa","","pass","7c9c058e8a8e3ef859add04a6f323b6c2d9b396d50d2e3139066023c3a965331","checklist","FALSE","FALSE","Electrical ","Metering hut","Electrical Installation ","SW - 07002 (heat trace isolator)","ITR-CL-1-100 General Electrical Equipment"
"ff63d5fc-e0f3-42b8-b0bb-d238d6e9e40b","","pass","","folder","TRUE","FALSE","Electrical ","Metering hut","Electrical Installation ","JB - 07003 (GC power and isolator JB)"
"04baaadd-6ca7-4506-bceb-039439065a31","","pass","7c9c058e8a8e3ef859add04a6f323b6c2d9b396d50d2e3139066023c3a965331","checklist","FALSE","FALSE","Electrical ","Metering hut","Electrical Installation ","JB - 07003 (GC power and isolator JB)","ITR-CL-1-100 General Electrical Equipment"
"c72d7ada-85d3-4ac1-893f-0fbfcbf5c3a7","","pass","","folder","TRUE","FALSE","Electrical ","Metering hut","Electrical Installation ","BCH - 07001 (battery charger cabinet)"
"307df4e3-d3f9-43a8-b158-0922b2097ba1","","pass","7c9c058e8a8e3ef859add04a6f323b6c2d9b396d50d2e3139066023c3a965331","checklist","FALSE","FALSE","Electrical ","Metering hut","Electrical Installation ","BCH - 07001 (battery charger cabinet)","ITR-CL-1-100 General Electrical Equipment"
"dfa80af7-c39c-44fe-9ce2-0878bc7826b3","","pass","","folder","TRUE","FALSE","Electrical ","Certification"
"5824eb97-23f8-4a76-80e3-e280b2dd1514","","pass","fe30916a16ebe554f91bb1c99b8231132b9010eb41ff1c9fd61f74ba278a6670","checklist","FALSE","FALSE","Electrical ","Certification","Cable Test Record"
"6da57517-8792-4441-b782-c55c7e903dcf","","pass","ea593e162f42ba49cc01d9d3c51c3e29ae8de338862ccbd45f23a169577f6885","checklist","FALSE","FALSE","Electrical ","Certification","Certificate of compliance (COC)"
"eb28c72b-b0c3-4e5a-bdce-d44f7f005ba8","","pass","8228f4f7099050d93a9870c2dbbcc219a59e6f8702b372c9ebc8769e41af1191","checklist","FALSE","FALSE","Electrical ","Certification","Record of Inspection (ROI)"
"6b3b9c02-062f-4d0c-8153-7c656f094820","","pass","Sign Off","checklist","FALSE","FALSE","Electrical ","Electrical - Final Sign Off"
"f7681c32-9063-4090-8296-5eb0ebeccbb1","","pass","","folder","TRUE","FALSE","Instrument & Tubing"
"16e1d4e2-d294-459d-894f-fb7fe0f5688a","","pass","","folder","TRUE","FALSE","Instrument & Tubing","Instruments "
"590168da-6940-4ec1-b239-ef6a5498f6c5","","pass","df68b627023895e1ce56a2289dc4f6036b03551876a17fe7871861d7f34b7073","checklist","FALSE","FALSE","Instrument & Tubing","Instruments ","ITR-CL-1-121 Instrument Installation Genie prob PCV-07008"
"0c44c35e-b115-4500-9fb5-2677e49f3e77","","pass","df68b627023895e1ce56a2289dc4f6036b03551876a17fe7871861d7f34b7073","checklist","FALSE","FALSE","Instrument & Tubing","Instruments ","ITR-CL-1-121 Instrument Installation PI-07011"
"c73d1cbc-daa1-463a-bb70-09771798f57b","","pass","df68b627023895e1ce56a2289dc4f6036b03551876a17fe7871861d7f34b7073","checklist","FALSE","FALSE","Instrument & Tubing","Instruments ","ITR-CL-1-121 Instrument Installation PI-07001"
"10b6a666-bc35-4ef4-9aaa-de4827d6e804","","pass","df68b627023895e1ce56a2289dc4f6036b03551876a17fe7871861d7f34b7073","checklist","FALSE","FALSE","Instrument & Tubing","Instruments ","ITR-CL-1-121 Instrument Installation PI-07002"
"98b36709-0e52-4ed6-9413-25ae7de37078","","pass","df68b627023895e1ce56a2289dc4f6036b03551876a17fe7871861d7f34b7073","checklist","FALSE","FALSE","Instrument & Tubing","Instruments ","ITR-CL-1-121 Instrument Installation PI-07003"
"02f42e6a-17df-4cb7-94b6-27cd892de773","","pass","df68b627023895e1ce56a2289dc4f6036b03551876a17fe7871861d7f34b7073","checklist","FALSE","FALSE","Instrument & Tubing","Instruments ","ITR-CL-1-121 Instrument Installation PI-07009"
"b3190db5-56fc-4f2d-95f1-7d77c147b70d","","pass","Sign Off","checklist","FALSE","FALSE","Instrument & Tubing","Instruments ","Instruments - Final Sign Off"
"d9579913-352f-4733-8fba-ebcc2f61d761","","pass","","folder","TRUE","FALSE","Instrument & Tubing","Tubing"
"760ad8f7-8ef5-478f-9e8d-5b7ade9f4a60","","pass","426b2f96e28f2babc0bd8612bc2dfafcdbb4e8c0352f343c46a8140dbcc16d53","checklist","FALSE","FALSE","Instrument & Tubing","Tubing","ITR-CL-1-117 Instrument Tubing Installation Sample panel AE-07001"
"29579659-3e50-4eec-8986-166f878cc5e2","","pass","426b2f96e28f2babc0bd8612bc2dfafcdbb4e8c0352f343c46a8140dbcc16d53","checklist","FALSE","FALSE","Instrument & Tubing","Tubing","ITR-CL-1-117 Instrument Tubing Installation GC Sample panel vents"
"4fbf3e74-c9ae-4914-8aed-d150d257c3ef","","pass","426b2f96e28f2babc0bd8612bc2dfafcdbb4e8c0352f343c46a8140dbcc16d53","checklist","FALSE","FALSE","Instrument & Tubing","Tubing","ITR-CL-1-117 Instrument Tubing Installation Helium and Cal gas lines to sample panel"
"64c90aa4-ac0e-4708-b3f1-1315222838c4","","pass","426b2f96e28f2babc0bd8612bc2dfafcdbb4e8c0352f343c46a8140dbcc16d53","checklist","FALSE","FALSE","Instrument & Tubing","Tubing","ITR-CL-1-117 Instrument Tubing Installation GC sample panel line to GC head"
"e3444c16-112c-475e-8108-101bd5aa0d70","","pass","Sign Off","checklist","FALSE","FALSE","Instrument & Tubing","Tubing","Tubing - Final Sign Off"
