Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,BUILDING-D - Level-9 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-D,Level-9,Apartment Wall Closure,
,Columns,,,,,,,,
,,Area of work accessible & acceptable to commence,,Confirm area of work is accessible & acceptable to commence (If not comment below),,,,,
,,FCU installed in right location as per mechanical layout,,FCU installed in right location as per mechanical layout and the model number is in accordance with latest AC schdule,,,,,
,,FCU installed as high as possible,,FCU installed as hight as possible with 5% slop tward the drain point,,,,,
,,Thermostat control cabling installed,,Thermostat control cabling has been installed,,,,,
,,Thermostat location is correct as per RCP,,Thermostat location is correct as per RCP,,,,,
,,Drains have been run to Tundish,,Drains have been run to Tundish,,,,,
,,Drains tested and witnessed by Boad Air,,Drains tested and witnessed by Boad Air,,,,,
,,All wiring incl. interconection wiring & power from isolator to condensers roughed,,All wiring including interconection wiring and power from isolator to the condensers are roughed without defect,,,,,
,,Refrigeration insulation not damaged,,Refrigeration insulation is not damaged,,,,,
,,Where refrigeration lines insulated & supported pipe clamps have been installed,,Where refrigeration lines insulated and supported pipe clamps have been installed to avoid damage to insulation,,,,,
,,Pipe projecting wall cavities in balconies sealed,,Pipe projecting the wall cavities in balconies have been sealed,,,,,
,,Refrigeration pipes run through cavity without being kinked/damaged,,Refrigeration pipes are run through cavity without being kinked or damaged,,,,,
,,Refrigeration pipes run not exceeding pipe length limits in VRV systems,,Refrigeration pipes run is not exceeding the pipe length limits in VRV systems?,,,,,
,,Vent boxes sealed,,Vent boxes are sealed,,,,,
,,Add divider using brackets inside Exhaust plenum boxes,,Add divider using brackets inside Exhaust plenum boxes to separate toilet & kitchen exhaust?,,,,,
