"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"76357d2d-19ce-4c70-a83c-f3d5e37f2c9f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Manufacture QA"
"2e773382-04a3-42df-86a4-ab0e6145efb9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Manufacture QA","Level 7","Balustrade"
"ee244550-bb5f-47b4-8d99-96cc27c5efbb","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Manufacture QA","Level 7","Balustrade","07-36"
"b571248f-a042-47c8-b807-2f3ceab20506","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Manufacture QA","Level 7","Balustrade","07-37"
"a1023ec4-af82-4f65-9837-5972d3425e62","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Manufacture QA","Level 7","Balustrade","07-38"
"8ffe37d0-fa05-4cc1-ba7d-3a5a40cf7e5f","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Manufacture QA","Level 7","Balustrade","07-39"
"830ae5b5-3071-496d-a22a-97d20878b17a","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Manufacture QA","Level 7","Balustrade","07-40"
"d9a15da6-bd74-41cf-80d9-8608b6d78d4d","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Manufacture QA","Level 7","Balustrade","07-41"
"7867919e-d364-479b-a23a-00e2f854645d","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Manufacture QA","Level 7","Balustrade","07-42"
"b67f15ac-e376-4746-906c-271110ca6f32","","folder-normal","work-in-progress","","step","TRUE","FALSE","Delivery / Installation Day"
"843a961f-8ea7-4e5e-866b-337bae8f42bd","","folder-normal","pass","","step","TRUE","FALSE","Delivery / Installation Day","230707"
"bb69fb01-33c4-440f-830f-2b29dd09d397","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230707","Load 1"
"4cdae02f-2f1a-41e7-92db-891659690677","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230707","Load 2"
"7d535ed6-8ec6-4179-879c-c6d06e7407b3","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230707","Load 3"
"2b3b7f9a-f1d0-435a-9a51-cd841cdae66f","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230707","Load 4"
"c59f7af6-ebef-42a7-9c9e-a852c82b02c3","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230707","Load 5"
"600f4f0a-1932-4f7d-acbb-790fb5fbf0e1","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230707","Load 6"
"02c497e2-3e32-47bf-bbf4-e4800ff0c039","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230707","Load 7"
"27765524-a475-43bd-bcfe-d51648e86993","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230707","Load 8"
"34f17387-ebca-4bae-bf80-f9edd2055e3b","","folder-normal","pass","","step","TRUE","FALSE","Delivery / Installation Day","230710"
"7e2fc771-9527-4a7c-bac2-5d1e934e8cac","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230710","Load 1"
"2cf1ac39-a830-4fa1-9073-a8a2b2619fbf","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230710","Load 2"
"71f016af-e916-4233-8474-a3e637d0fece","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230710","Load 3"
"35fa5db4-fb68-4d51-9988-b46eea12be71","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230710","Load 4"
"27bc3ede-2cb7-4f64-a353-1580f10e28f1","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230710","Load 5"
"723b45f5-c2f3-4fa6-aa0f-13060f6eb3d6","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230710","Load 6"
"32ea96a5-b130-439b-831a-ab28ae0a2df2","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230710","Load 7"
"47010667-e092-4b18-a844-066c89ffa6fa","","folder-normal","pass","","step","TRUE","FALSE","Delivery / Installation Day","230817/230818"
"307321c2-abe6-4a00-9a9d-3a1b8562c6e3","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230817/230818","Load 1"
"024aa0cc-8744-4ac7-b636-8b017cf3ebfd","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230817/230818","Load 2"
"792a7a46-ba11-49b4-a439-8f099f981226","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230817/230818","Load 3"
"4af59d15-43ec-4d8f-aaf1-030ff88f74a7","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230817/230818","Load 4"
"f93ea270-cb86-43ca-b584-95d9609b9375","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230817/230818","Load 5"
"65989a6c-2242-4cd0-8152-8814b0830b54","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230817/230818","Load 6"
"99188e2f-2791-47fe-a621-dc4ff74d4d2d","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230817/230818","Load 7"
"b0f83bdd-970c-4f36-ac8c-aeebc765995d","","checklist-flat","pass","ec77c977d73cc50a21fff554d776dc9f101c85960ef88835892f27c3dce320a8","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230817/230818","Load 8"
"1cf78ec7-fa62-4a07-96c8-8149e18cc0fb","","folder-normal","pass","","step","TRUE","FALSE","Delivery / Installation Day","230824"
"31250941-4a74-4e67-9990-3f81611562f9","","checklist-flat","pass","7a345db0c717c8811714700b422cc997ef02e9b84513be1071a6943ba34187f4","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230824","Load 1"
"fb353fa6-4276-45a7-af2b-e907b8f9d7eb","","folder-normal","not-started","","step","TRUE","FALSE","Delivery / Installation Day","230901"
"ce27dbd6-7953-4656-9096-d7557ceb3d0c","","checklist-flat","not-started","7a345db0c717c8811714700b422cc997ef02e9b84513be1071a6943ba34187f4","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230901","Load 1"
"7d8511b2-1c61-4e89-892b-67b15582c09a","","checklist-flat","not-started","7a345db0c717c8811714700b422cc997ef02e9b84513be1071a6943ba34187f4","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230901","Load 2"
"b785d4d9-43e7-4fe1-9e87-a1930dc89491","","checklist-flat","not-started","7a345db0c717c8811714700b422cc997ef02e9b84513be1071a6943ba34187f4","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230901","Load 3"
"e88ada42-a4d0-4d1f-a28d-2ead14233e58","","checklist-flat","not-started","7a345db0c717c8811714700b422cc997ef02e9b84513be1071a6943ba34187f4","checklist-flat","FALSE","FALSE","Delivery / Installation Day","230901","Load 4"
"8233243a-0ce1-41bf-9eb2-169fd1aac48f","","checklist-sectioned","not-started","Delivery / Installation Day Checklist","checklist","FALSE","FALSE","Delivery / Installation Day","230901","Delivery / Installation Day Checklist"
"8e7a2a87-36b7-4f05-97bf-b21eee510e03","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA"
"e8fdcacf-a563-44bd-8fa4-94e39b9e7182","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Ground Level"
"c951a9ee-71c5-43e0-bd24-7f4fa62587a1","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Ground Level","Panel"
"3ca1acc9-fcb9-4812-9f44-8b16f1f68298","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-01"
"7d18ab78-b000-41fd-bf95-f9578f9c51a3","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-02"
"6d635d1d-58af-4cd0-8652-336618ee4a96","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-03"
"dc1be248-08e5-4a06-8d5c-0d63f261745e","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-04"
"f3c7bbf2-d87a-44d9-aaf7-18bd7159fb73","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-05"
"ea49c688-c45b-4ba3-94d5-98c6d8eb55cf","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-06"
"57ae06b9-fa7b-469c-a705-0f8a2d503729","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-07"
"274232f7-9a0f-44b3-b671-1230ecd1b608","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-08"
"2bb200bb-ead1-4bce-8258-6ceee0849b8c","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-09"
"d95018d0-1f99-40ba-800d-0e6619f9e8d7","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-10"
"4964eda5-cb49-46e7-9723-587f64d607e1","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-11"
"28483e34-e69a-46bb-ac28-7ec482b2468f","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-12"
"0689042d-95e8-4c5b-b5fb-f0ed18f1f78f","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-13"
"20f71bad-1478-4ec8-96fe-ce35c57b20f8","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-14"
"2e13112c-464e-4a05-831a-7c8a972bb3fc","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-15"
"19f5b3dc-7673-46e2-9fe4-17c947bb104d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-16"
"cdb0cfb3-69b3-4277-a1a8-e780a0375721","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-17"
"6ce12a8f-9b2c-4310-993c-156546e6109e","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-18"
"fde9cf8e-3996-4435-8525-bee0eabd358f","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-19"
"b9d5f1d1-1728-4a33-b8cc-2ce5717bf1d2","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-20"
"d14a319e-f4f5-4df7-8b83-f30460a77657","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-21"
"c357c7b5-dadb-4e79-be13-ff175a25f72e","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-22"
"8dc2214c-63a4-42ab-9570-9155923cc5eb","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-23"
"ab551956-52dc-4b44-b535-5502aa39df39","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-24"
"f55cbc88-1ac5-41aa-b99a-3ff28aec8362","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-25"
"7d88efd0-6ff3-47dd-b6c5-f94eddf2d149","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-26"
"98d7dad6-1210-4c58-81e4-93168ae89dc3","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-27"
"f850779e-03fb-44a3-9ff6-931ba5171df3","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-28"
"a33233e6-e7bb-41b3-9892-bdcffa433921","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-29"
"1c99ea5a-ce0c-49cc-b929-992fe0323358","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-30"
"7383bffc-1d67-40a4-b610-bedd6aad186f","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Ground Level","Panel","GL-31"
"3563d0c6-4005-4f20-b53f-786699ae0e2c","","checklist-flat","not-started","Level Sign Off","checklist-flat","FALSE","FALSE","Installation QA","Ground Level","Level Sign Off"
"e8ff7ce7-00b1-4149-9bdf-80cae22efb6a","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Level 1"
"1e65817f-7a8f-4363-84bd-b159cb1b34f0","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-01"
"df8d038e-58d1-4a69-9395-2dc182dc81d8","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-02"
"f5267ba4-78a9-4b4f-8204-c4aa269495f5","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-03"
"7daa2988-6ecf-4d94-bb7b-fc7c91795297","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-04"
"41b3e1e6-d6c1-4e51-abc7-ea377954e2d2","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-05"
"57acf7c4-d4d8-4652-80c2-685a6d85cd93","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-06"
"393e73e5-0c26-4be0-a43e-1d853b253c80","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-07"
"980d29fd-1b99-46e4-af75-8a573dc5356d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-09"
"4975333c-6d80-4ec3-b56f-b9d873999b13","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-10"
"66539219-0f20-49e1-bb62-7342f5bdc71f","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-11"
"b1e17000-3b4b-4378-8ed0-65215304767d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-12"
"7064f6ba-d7a1-4118-bc30-cd99c5ed15e5","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-13"
"bcda99df-6e22-4626-a09c-dbe25e2aab66","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-14"
"b6cc4ee9-8f63-4551-842c-ecbd4b69da1e","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-15"
"7a6c9984-8b92-4ee5-853f-b33fdf18e017","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-16"
"2abf8d2e-b173-413a-95c1-ea3ed0edd243","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-17"
"596ac5b8-d6a1-49a2-8f7b-fe01204aaaa8","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-18"
"11cd33d2-5359-45ee-8c85-f2abfb1adad0","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-19"
"b42543d0-2fe6-433d-804b-334f82cf427b","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-20"
"af3fc4bb-0677-41c4-9f96-2b559fce4f4c","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-21"
"0bbaec87-a76b-4be3-bbdc-8f21331c9e41","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-22"
"650e365c-6a0f-4647-a941-e5896845c07a","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-24"
"655c9b9d-d3c8-4cc1-8012-018c930f4084","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-25"
"878135b5-1c13-4434-b5b7-42fa378a0748","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-26"
"78d8cbdf-041d-4eaf-b525-3825e7880215","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-27"
"dad306bb-c977-48ad-9546-e580b3b80277","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-28"
"a7f3349e-6284-4f51-9d99-a93d8e510744","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-29"
"08a502aa-39a0-4dbf-9f22-57c33876d898","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-30"
"cf262bae-b2ed-46e8-ae51-14a4638c0a8d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-31"
"cd8cac47-19c6-4670-9dc3-59a9737a278c","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-32"
"f9458883-42f8-470f-a640-b764f0a08db9","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-33"
"7606492a-b441-400e-917c-629f9f783517","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-34"
"848ba4cd-62f2-45a7-8e1d-a5c23b3e5ed9","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 1","01-35"
"f4d28eaf-5757-4316-93d3-bf4a06760ab6","","checklist-flat","not-started","Level Sign Off","checklist-flat","FALSE","FALSE","Installation QA","Level 1","Level Sign Off"
"ebfc6a0b-2d24-419c-89cb-925faf3fad87","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Level 2"
"00c0e532-cbc6-4bc0-8737-b84143478c04","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Level 2","Panel"
"a684215b-3983-45f0-a104-71266c49f06f","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Panel","02-01"
"92225696-476a-4b81-814c-4af5c355f522","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Panel","02-03"
"ee5b1b8f-8976-4cd0-a982-7cd599dcd17a","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Panel","02-04"
"bb2b04ed-de89-468e-a3ea-f3bca5f3ee94","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Panel","02-07"
"406516ba-7cf2-42f1-8fd0-beb9c1f3b128","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Panel","02-08"
"e183188f-d720-4b19-b4b9-9fa396a95bfb","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Panel","02-09"
"22f48072-c621-45e2-94c9-6a484c43049d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Panel","02-10"
"6f0d3859-b384-47ea-a8fb-665d14545e5d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Panel","02-14"
"65a431cc-be9d-42f7-b353-bec7b55549e7","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Panel","02-17"
"f7086cc2-7e1d-47c9-a9a9-5000e5957a0b","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Panel","02-21"
"54608325-c0a6-4b03-967e-08b830b03b4e","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Panel","02-23"
"8be32755-8953-4f7f-9229-9895c6ba0c70","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Panel","02-24"
"27fbaa38-d1aa-4e39-8b03-0943ca1864e7","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Panel","02-28"
