Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,,,
b8ff1bef-fcd7-45a5-ac5a-c5f88b0c75c0,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,603,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
909acb61-f84d-4a61-afd5-c13aec1b3fdd,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,604,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
4b5aaf44-56f0-4466-99b4-a3fc64d59fde,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,605,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
1bb6354a-5d38-4f63-acc3-6b5a68ab9d2f,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,606,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
23fc6af3-4c72-4d4c-a964-59b34f0ea6c7,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,607,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
10819ac8-7fce-435e-b26e-908873abc94b,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,608,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
a62e722d-ee1c-483d-921c-16479965fc48,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,609,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
2c6ab7c9-a1e3-4a3c-92ab-638a4b32a7b1,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,610,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
01efed9f-920c-4894-b809-3a577ffc3e6c,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,611,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
899af0c9-2da9-4419-b846-42ed328da660,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,612,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
ceda68c6-315c-4c70-b215-831df19feae9,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,613,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
6c82556b-9d21-454c-a809-e662d297afbd,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,614,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
c968a977-485d-42f2-8cf7-47f14a73464c,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,615,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
eaf7d434-5aa0-4e7b-bcb1-be493ff35ca9,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,616,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
9669939b-d87e-45ea-a1a7-287038d51a78,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,617,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
be64264b-0f22-4b42-9034-cf49adf819a8,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,618,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
9b1269d1-fc97-48a9-ac2a-6afe20b75810,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,619,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
f1ae6d6c-eec2-474f-9d44-617cb67f382e,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,620,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
8e69d3c7-30a9-4209-b096-d5072d3efe6a,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,621,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
6629816a-c96d-4fa3-a1a8-e62e1574502a,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,622,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
f0533fe2-6729-403b-99d9-277ae473545e,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,623,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
9d5be602-abbd-4b9d-a741-59cd33124830,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,624,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
37fd05c2-c6aa-4b8e-8155-1578e3b2ad8b,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,625,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
f947c190-0ab2-4519-a0b4-dd75f340fab4,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,626,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
3b57b460-38fd-4181-9f26-7648f7c1d31a,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,627,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
cd7bfd30-2512-4946-83fa-f769c8c471b5,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,628,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
a9589d7b-a4e7-41de-b2d1-0405034e191c,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,629,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
c4030f07-029a-4c3b-8122-156ce1dfe4db,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,630,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
c9ce6f2b-0c99-4f06-ad26-e88d5583ec96,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,631,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
008af6bb-6664-43de-81bc-8b6f421b5369,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,632,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
ecdc3c68-d2b7-4bb6-9fc6-48c4f65fcce8,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,633,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
c5b37061-1801-4139-9b0b-b3369ce5aa16,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,634,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
c27e7968-2d1a-46ed-a94e-4273f2bc2a43,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,635,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
2ed2c167-ecf8-413f-914a-2be47013250f,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,636,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
483c6e12-fd7a-48f9-89dd-0d6a5f2169cb,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,637,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
57d20678-71ed-48ad-b1a8-fb9d5ce3e720,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,638,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
7992cdc9-56e5-411c-81fb-4a576133c5b4,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,639,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
0bffd3e8-082f-415a-9f93-301b0fc57d8f,,checklist-flat,not-started,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),checklist-flat,FALSE,FALSE,Testing,SOUTH Level 6,640,UQ Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,,,
