resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E205,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E206,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E207,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E208,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E209,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E210,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E211,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E212,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F201,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F202,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F203,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F204,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F205,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F206,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F207,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F208,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F209,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F210,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F211,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F212,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G201,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G202,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G203,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G204,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G205,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G206,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G207,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G208,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G209,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G210,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G211,,,,,,,
,step,,,,,G212,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H201,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H202,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H203,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H204,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H205,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H206,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H207,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H208,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H209,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H210,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H211,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,Level 3,,,,,,,,
,step,,,,,E301,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E302,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E303,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E304,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E305,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E306,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E307,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E308,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E309,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E310,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E311,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,E312,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F301,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F302,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F303,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F304,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F305,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F306,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F307,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F308,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F309,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F310,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F311,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,F312,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G301,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G302,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G303,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G304,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G305,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G306,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G307,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G308,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G309,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G310,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G311,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,G312,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H301,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H302,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H303,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H304,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H305,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H306,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H307,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H308,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 2,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H309,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H310,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
,step,,,,,H311,,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Bathroom 1,,,,,,
Internal Liquid Waterproofing ITP,checklist,,,,,,Laundry,,,,,,
External Balcony ITP,checklist,,,,,,Balcony,,,,,,
