"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"df298116-9e44-4254-a6a4-90503c2b88a7","","fail","","folder","TRUE","FALSE","Site QA"
"21cad415-329b-4d46-982a-40f34abf8d04","","pass","Inground works","checklist","FALSE","FALSE","Site QA","Inground Works"
"9a560122-d01e-4fb3-b607-aa0b0ffd353c","","work-in-progress","Commercial Kitchen","checklist","FALSE","FALSE","Site QA","Commercial Kitchen (Basement)"
"4778d249-c5e7-4008-9d9c-fc31af04c74a","","pass","","folder","FALSE","FALSE","Site QA","Penetrations"
"f097c5ce-cc0d-487f-874f-276c1883f326","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Mezzanine"
"df3527f7-927f-4b7a-a8e4-e1627be711fc","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 30","30.05"
"f9155201-1863-4202-8dbf-a43c1744c695","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 30","30.06"
"fbf57cd8-b992-4a2a-9275-009fbed7d55c","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 30","30.07"
"70e07edb-e506-4610-8373-9998cbcbfb25","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 30","30.08"
"be2ce3b1-6ec1-442a-9bb8-8222de293371","","not-started","","folder","TRUE","FALSE","Site QA","Commissioning","Apartments","Level 31"
"31f4b9a0-2978-43be-93e4-d7e7b111e15c","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 31","31.01"
"835630db-6ade-495c-a7c3-877fac5e2f57","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 31","31.02"
"67c47855-96bf-4983-b8ef-57b5c18ec0c1","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 31","31.03"
"3c67c609-28c7-40df-8d98-83281d4cd38c","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 31","31.04"
"50f5cd30-c58d-40d1-af99-cb9a1941c197","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 31","31.05"
"0d0e85d6-f594-4c76-88d3-5bb8856f0c58","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 31","31.06"
"f58ffb00-c931-425e-99fb-6ef01ba30161","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 31","31.07"
"48dc5e84-ebf9-4caa-83d1-5bb75b801b99","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 31","31.08"
"dcb294e9-7e81-4e31-9829-a0397deec0d3","","not-started","","folder","TRUE","FALSE","Site QA","Commissioning","Apartments","Level 32"
"d4946760-89fd-4c35-a4c4-3895bd8e251f","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 32","32.01"
"c073f44d-7870-41ed-b331-c335fce2078d","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 32","32.02"
"0f29e5a0-aa49-4f25-948c-fd73cba1c16a","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 32","32.03"
"8fcb4441-5567-49d0-9215-043829e3deab","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 32","32.04"
"412864ac-dd98-4c09-912b-d85eb860844e","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 32","32.05"
"acb53702-2261-4e1d-9e68-5cd9348f4e84","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 32","32.06"
"1125b66a-bdf6-47da-b6c2-48db6ff99fe3","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 32","32.07"
"5dec5f67-2cfe-4a13-97dc-b5bcba1c27ab","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 32","32.08"
"3577a9fb-06ad-4626-836c-5992d33417ca","","not-started","","folder","TRUE","FALSE","Site QA","Commissioning","Apartments","Level 33"
"c893c255-db3d-4236-92ba-e5494c79f124","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 33","33.01"
"c5df175a-09ba-4df7-93d4-a90fa59525b5","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 33","33.02"
"eda9ac4c-a257-4d75-9024-2dfb8980d4f7","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 33","33.03"
"6d9b037b-23a3-4dbb-b2fb-37f2d5657938","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 33","33.04"
"d4ef7e1c-a0b9-4092-8728-fb2862c08415","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 33","33.05"
"5129fabd-a60e-40e6-a749-da76d50a14cf","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 33","33.06"
"0657cd97-66a7-4833-b461-64e691150a0b","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 33","33.07"
"8e74c3bb-397b-477c-b355-0c6f74ca19ea","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 33","33.08"
"6323b753-24f9-40cb-991b-2414fd620026","","not-started","","folder","TRUE","FALSE","Site QA","Commissioning","Apartments","Level 34"
"4fb962db-eedf-46db-b5c4-8efc35fda1a1","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 34","34.01"
"31a12a56-71e9-4906-9a6d-c74822e15326","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 34","34.02"
"3bb45984-a915-4ccd-a735-49fc47fe0b0e","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 34","34.03"
"03408bea-d4eb-4969-bcfb-59bcc4fee678","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 34","34.04"
"dd3a1a57-f8d5-4936-9952-9ec1d23f8a6d","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 34","34.05"
"9975af6a-effe-4124-994d-a796e8cf1146","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 34","34.06"
"25e4720b-65b8-4907-9e83-5ff47c7d0ea9","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 34","34.07"
"12ef25c3-b388-4dfb-8a4c-9b933c0d05e8","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 34","34.08"
"04c3500a-2b2d-4621-ba94-f83309873dfd","","not-started","","folder","TRUE","FALSE","Site QA","Commissioning","Apartments","Level 35"
"ed39f29d-1d3a-45ab-a352-90f63aad0cf3","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 35","35.01"
"e88c2da4-dce8-4aa5-93a5-47cdd5b2a314","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 35","35.02"
"1ea53537-9e17-4b8f-8515-2b2a87d22df7","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 35","35.03"
"e3df7957-dc8b-4a58-a122-cb54c60344a2","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 35","35.04"
"04a4bcc5-893c-4c3d-b346-b6bb17660139","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 35","35.05"
"0891f76d-11e1-481d-8a42-e980a1f255b2","","not-started","","folder","TRUE","FALSE","Site QA","Commissioning","Apartments","Level 36"
"b5e97840-022c-4306-ba7e-e09985197f4a","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 36","36.01"
"91d4baa4-38ae-4792-9745-9fe90ab9e0be","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 36","36.02"
"035af293-36b9-4ccb-989c-de0c2919eaa4","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 36","36.03"
"40be96d0-e6c0-4ed2-ac0b-e37881a8ce09","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 36","36.04"
"c5c59bc1-d53d-47bf-b221-e1c5e18a7b9f","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 36","36.05"
"0e3058bf-d9f6-492a-a99c-5c8d2583c9fc","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 36","36.06"
"ddbc4eb1-57bd-4b78-8134-8cc83929a1ca","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 36","36.07"
"50f2bcee-7ba0-45f0-ac67-f7f3d5f3604f","","not-started","","folder","TRUE","FALSE","Site QA","Commissioning","Apartments","Level 37"
"7f7b883d-425a-449c-b1be-6d78beddf9b0","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 37","37.01"
"568b61ad-fde5-4823-a9ef-d059be2b13a8","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 37","37.02"
"ddde0ef7-6c9a-4216-8a6b-00273eb8dc69","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 37","37.03"
"249bb386-729b-423e-b36d-2aba15100798","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 37","37.04"
"d40c3352-5d1d-442c-b8d3-fe52b3435dea","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 37","37.05"
"226e448b-30cd-4563-aaf6-b68480f2e239","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 37","37.06"
"bbc8ca33-13fd-4bd1-b392-c7204138ddf5","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 37","37.07"
"12a38850-7185-4587-93d3-99f406193083","","not-started","","folder","TRUE","FALSE","Site QA","Commissioning","Apartments","Level 38"
"154092e3-63bf-4a07-9e03-9ab474329e2a","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 38","38.01"
"f926a70e-741b-4422-a7e1-444891b88409","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 38","38.02"
"31c3875a-9f3a-4e8b-ab4f-a4f8c4e065bc","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 38","38.03"
"9dbf50cf-1957-4535-93b6-7cc4e2c17052","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 38","38.04"
"cce01648-f53c-430a-b52e-6f609c115a8c","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 38","38.05"
"0c2ea43f-7ce0-46d4-a740-c68330076d45","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 38","38.06"
"ab8e6e0d-f85a-497f-9080-9331437c4ecb","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 38","38.07"
"5482d262-dded-4430-ba88-13265e1d667b","","not-started","","folder","TRUE","FALSE","Site QA","Commissioning","Apartments","Level 39"
"d135323e-bd7e-48d9-a920-0aad71d286a3","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 39","39.01"
"15f527f7-dd59-4fd4-9d5c-c35f00b5ea7f","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 39","39.02"
"963e0cb7-94dd-4bfd-9752-75deaf5a2ea6","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 39","39.03"
"75289e3e-a5c6-4736-af35-2928eac2f692","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 39","39.04"
"03e79168-aaf1-4691-bb07-1e8afc2b3eb6","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 39","39.05"
"ac9be8a8-0304-4970-a3fd-d9dfd73e623a","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 39","39.06"
"edf39e88-a86a-4e54-ac8d-7d3515bc555d","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 39","39.07"
"b68c6658-dbba-4ff3-9334-2991e03838f7","","not-started","","folder","TRUE","FALSE","Site QA","Commissioning","Apartments","Level 40"
"6e42e273-9c92-4b9b-8f13-924f8af76906","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 40","40.01"
"4c5b66d9-c83a-46ff-80ad-9af05d5b1b21","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 40","40.02"
"ca3e6334-26e2-416c-80c2-1b358566b55f","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 40","40.03"
"256c7e22-db80-45ca-a2f7-7c483408a19c","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 40","40.04"
"4e030e2e-98ea-4a6b-a740-7c387ba1e1da","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 40","40.05"
"32c3eb7f-2b85-409a-b72b-8fb66414934f","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 40","40.06"
"2441e832-d16e-499a-856e-9823bbf607a4","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 40","40.07"
"bcfa976a-1675-4abb-ba29-c75d315f7c5b","","not-started","","folder","TRUE","FALSE","Site QA","Commissioning","Apartments","Level 41"
"cec97d40-81f8-41ca-a325-dfd780d76ccf","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 41","41.01"
"f893fd56-b321-4755-8476-86df98796295","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 41","41.02"
"900d8f61-54ea-4e9e-b89a-194c138fa125","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 41","41.03"
"ac5d5048-181a-42f4-a3f9-845d3f8a99d5","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 41","41.04"
"1e5e68de-32a9-4da4-9f85-35865974b65a","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 41","41.05"
"8eb6674a-bf7b-4429-a63a-ee67a37954d1","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 41","41.06"
"5b20b793-9976-45ce-ade3-14bff96fbc28","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 41","41.07"
"6574f502-9c5e-4c93-b781-32bb9bf78297","","not-started","","folder","TRUE","FALSE","Site QA","Commissioning","Apartments","Level 42"
"9b8ae304-1080-4a67-a235-173ed9a667ee","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 42","42.01"
"442ade67-92fc-41cc-a172-a5a74b1ea5cb","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 42","42.02"
"5943bd7b-6fbb-4c93-9ddc-2de00d27a3bc","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 42","42.03"
"840bee97-c536-4733-8f2b-773baef4af9a","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 42","42.04"
"cede23d8-9ca3-4917-87c8-9c523114ffce","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 42","42.05"
"ac240e22-25f0-4e93-8e54-a57ac8fea0d9","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 42","42.06"
"d3ffb949-3cae-406f-a440-2a5943bec648","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 42","42.07"
"35646f62-dce9-4891-a6aa-36599f943386","","not-started","","folder","TRUE","FALSE","Site QA","Commissioning","Apartments","Level 43"
"fe0b5fa9-e77b-48a1-beaf-42ba4ccbd1d8","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 43","43.01"
"c83db727-5ad1-4fc2-ac76-4c61f19d34a6","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 43","43.02"
"1d27766d-ebc9-43a5-bf4e-f0caf58a5fa5","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 43","43.03"
"c71a9021-c854-4f2d-b40a-58d51f4aeb6e","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 43","43.04"
"74a284b5-9969-494b-9159-b33808080c9b","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 43","43.05"
"e5152c90-09b0-4086-b201-274c59c48f35","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 43","43.06"
"44b601c6-d30f-4181-a4be-28ee3b1df87b","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 43","43.07"
"6d549e12-b647-439e-b9a7-9e07793b1f52","","not-started","","folder","TRUE","FALSE","Site QA","Commissioning","Apartments","Level 44"
"9f017db1-5cd6-4a2e-8a37-e5b89533acb8","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 44","44.01"
"02f0e1b2-025f-4451-b1b3-5128bdb7c902","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 44","44.02"
"0db677b7-58a9-408b-9a32-034712193a5e","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 44","44.03"
"54701d83-2ad1-4aa9-8473-a85d674affb2","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 44","44.04"
"21405120-da06-400c-9fda-d4335632ed79","","not-started","Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Apartments","Level 44","44.05"
