Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,201-140A POSTGRADUATE PRACTICE STUDIO,,201-140A POSTGRADUATE PRACTICE STUDIO,Studio,Level 1 - Zone A,Level 1,Fitout,
,,201-140B POSTGRADUATE,,201-140B POSTGRADUATE,Studio,Level 1 - Zone A,Level 1,Fitout,
,,201-124 COMMS,,201-124 COMMS,Level 1 - Zone A,Level 1,Fitout,,
,,201-112A Store,,201-112A Store,Store,Level 1 - Zone A,Level 1,Fitout,
,,201-120A Store,,201-120A Store,Store,Level 1 - Zone A,Level 1,Fitout,
,,201-120B Store,,201-120B Store,Store,Level 1 - Zone A,Level 1,Fitout,
,,201-122A Store,,201-122A Store,Store,Level 1 - Zone A,Level 1,Fitout,
,,201-140D Store,,201-140D Store,Store,Level 1 - Zone A,Level 1,Fitout,
,,201-161 Store,,201-161 Store,Store,Level 1 - Zone A,Level 1,Fitout,
,,201-191 Bike Store,,201-191 Bike Store,Store,Level 1 - Zone A,Level 1,Fitout,
,,201-100C1 Circulation,,201-100C1 Circulation,Circulation,Level 1 - Zone A,Level 1,Fitout,
,,201-100C2 Circulation,,201-100C2 Circulation,Circulation,Level 1 - Zone A,Level 1,Fitout,
,,201-100C3 Circulation,,201-100C3 Circulation,Circulation,Level 1 - Zone A,Level 1,Fitout,
,,201-100C4 Circulation,,201-100C4 Circulation,Circulation,Level 1 - Zone A,Level 1,Fitout,
,,201-100 L2 Lobby,,201-100 L2 Lobby,Level 1 - Zone A,Level 1,Fitout,,
,,201-100E1 Lift 1,,201-100E1 Lift 1,Level 1 - Zone A,Level 1,Fitout,,
,,201-100L3 Lift Lobby,,201-100L3 Lift Lobby,Level 1 - Zone A,Level 1,Fitout,,
,,201-100L3 Lift Lobby,,201-100L3 Lift Lobby,Level 1 - Zone A,Level 1,Fitout,,
,,201-100L4 Lift Lobby,,201-100L4 Lift Lobby,Level 1 - Zone A,Level 1,Fitout,,
,,201-100L5 Wind Lobby,,201-100L5 Wind Lobby,Level 1 - Zone A,Level 1,Fitout,,
,,201-100L6 Lift Lobby,,201-100L6 Lift Lobby,Level 1 - Zone A,Level 1,Fitout,,
,,201-100S3 Stair,,201-100S3 Stair,Level 1 - Zone A,Level 1,Fitout,,
,,201-100S4 Stairs,,201-100S4 Stairs,Level 1 - Zone A,Level 1,Fitout,,
,,201-100S5 Stair 5,,201-100S5 Stair 5,Level 1 - Zone A,Level 1,Fitout,,
,,201-101 End of Trip,,201-101 End of Trip,Level 1 - Zone A,Level 1,Fitout,,
,,201-101A Drying,,201-101A Drying,Level 1 - Zone A,Level 1,Fitout,,
,,201-101B ACC,,201-101B ACC,Level 1 - Zone A,Level 1,Fitout,,
,,201-107 DB,,201-107 DB,Level 1 - Zone A,Level 1,Fitout,,
,,201-109 Refuse and Recycling,,201-109 Refuse and Recycling,Level 1 - Zone A,Level 1,Fitout,,
,,201-112 MECO/Black Box,,201-112 MECO/Black Box,Level 1 - Zone A,Level 1,Fitout,,
,,201-133 CLNR,,201-133 CLNR,Level 1 - Zone A,Level 1,Fitout,,
,,201-134 Services,,201-134 Services,Level 1 - Zone A,Level 1,Fitout,,
,,201-140C Kitchen,,201-140C Kitchen,Level 1 - Zone A,Level 1,Fitout,,
,,201-153 DB,,201-153 DB,Level 1 - Zone A,Level 1,Fitout,,
,,201-155 ACC,,201-155 ACC,Level 1 - Zone A,Level 1,Fitout,,
,,201-156 GN,,201-156 GN,Level 1 - Zone A,Level 1,Fitout,,
,,201-157 Male,,201-157 Male,Level 1 - Zone A,Level 1,Fitout,,
,,201-158 Female,,201-158 Female,Level 1 - Zone A,Level 1,Fitout,,
,,201-159 Service Access,,201-159 Service Access,Level 1 - Zone A,Level 1,Fitout,,
,,201-192 PLANTROOM,,201-192 PLANTROOM,Level 1 - Zone A,Level 1,Fitout,,
,,201-192A HV SWITCHROOM,,201-192A HV SWITCHROOM,Level 1 - Zone A,Level 1,Fitout,,
,,201-192B Transformer Room,,201-192B Transformer Room,Level 1 - Zone A,Level 1,Fitout,,
,,201-101C SHWR,,201-101C SHWR,SHWR,Level 1 - Zone A,Level 1,Fitout,
,,201-101E SHWR,,201-101E SHWR,SHWR,Level 1 - Zone A,Level 1,Fitout,
,,201-101G SHWR,,201-101G SHWR,SHWR,Level 1 - Zone A,Level 1,Fitout,
,,201-101J SHWR,,201-101J SHWR,SHWR,Level 1 - Zone A,Level 1,Fitout,
,,201-101D GN,,201-101D GN,GN,Level 1 - Zone A,Level 1,Fitout,
,,201-101F GN,,201-101F GN,GN,Level 1 - Zone A,Level 1,Fitout,
,,201-101H GN,,201-101H GN,GN,Level 1 - Zone A,Level 1,Fitout,
,,201-101K GN,,201-101K GN,GN,Level 1 - Zone A,Level 1,Fitout,
,,201-190 Fire Pump Room,,201-190 Fire Pump Room,Level 1 - Zone A,Level 1,Fitout,,
,,Level 2 - Zone A,grouping,Level 2 - Zone A,,,,,
,,201-200S3 Stair 3,,201-200S3 Stair 3,Level 2 - Zone A,Level 2,Fitout,,
,,201-200S4 Stair 4,,201-200S4 Stair 4,Level 2 - Zone A,Level 2,Fitout,,
,,201-200S5 Stair 5,,201-200S5 Stair 5,Level 2 - Zone A,Level 2,Fitout,,
,,201-200C1 CIRCULATION,,201-200C1 CIRCULATION,Circulation,Level 2 - Zone A,Level 2,Fitout,
,,201-200C2 Circulation,,201-200C2 Circulation,Circulation,Level 2 - Zone A,Level 2,Fitout,
,,201-200C3 Circulation,,201-200C3 Circulation,Circulation,Level 2 - Zone A,Level 2,Fitout,
,,201-200C4 CIRCULATION,,201-200C4 CIRCULATION,Circulation,Level 2 - Zone A,Level 2,Fitout,
,,201-200C5 Circulation,,201-200C5 Circulation,Circulation,Level 2 - Zone A,Level 2,Fitout,
,,201-200C6 Circulation,,201-200C6 Circulation,Circulation,Level 2 - Zone A,Level 2,Fitout,
,,201-206 CLNR,,201-206 CLNR,Level 2 - Zone A,Level 2,Fitout,,
,,201-205 CLNR,,201-205 CLNR,Level 2 - Zone A,Level 2,Fitout,,
,,201-200L3 Lift Lobby,,201-200L3 Lift Lobby,Level 2 - Zone A,Level 2,Fitout,,
,,201-200L4 Lift Lobby,,201-200L4 Lift Lobby,Level 2 - Zone A,Level 2,Fitout,,
,,201-200L5 Lift Lobby,,201-200L5 Lift Lobby,Level 2 - Zone A,Level 2,Fitout,,
,,201-201 Rehearsal Studio,,201-201 Rehearsal Studio,Studio,Level 2 - Zone A,Level 2,Fitout,
,,201-120 Studio,,201-120 Studio,Studio,Level 2 - Zone A,Level 2,Fitout,
,,201-122 EDSW PERFORMING ARTS,,201-122 EDSW PERFORMING ARTS,Studio,Level 2 - Zone A,Level 2,Fitout,
,,201-130 CAI DANCE STUDIO 1,,201-130 CAI DANCE STUDIO 1,Studio,Level 2 - Zone A,Level 2,Fitout,
,,201-132 CAI DANCE STUDIO 2,,201-132 CAI DANCE STUDIO 2,Studio,Level 2 - Zone A,Level 2,Fitout,
,,201-200E1 Lift 1,,201-200E1 Lift 1,Lift,Level 2 - Zone A,Level 2,Fitout,
,,201-200E2 Lift 2,,201-200E2 Lift 2,Lift,Level 2 - Zone A,Level 2,Fitout,
,,201-200E3 Lift 3,,201-200E3 Lift 3,Lift,Level 2 - Zone A,Level 2,Fitout,
,,201-200E4 Lift 4,,201-200E4 Lift 4,Lift,Level 2 - Zone A,Level 2,Fitout,
,,201-200E5 Lift 5,,201-200E5 Lift 5,Lift,Level 2 - Zone A,Level 2,Fitout,
,,201-112 MECO/Blackbox,,201-112 MECO/Blackbox,Level 2 - Zone A,Level 2,Fitout,,
,,201-200L6 Lobby,,201-200L6 Lobby,Level 2 - Zone A,Level 2,Fitout,,
,,201-207 Services,,201-207 Services,Level 2 - Zone A,Level 2,Fitout,,
,,201-207-A DB,,201-207-A DB,Level 2 - Zone A,Level 2,Fitout,,
,,201-211 Room 1,,201-211 Room 1,Room,Level 2 - Zone A,Level 2,Fitout,
,,201-213 Room 2,,201-213 Room 2,Room,Level 2 - Zone A,Level 2,Fitout,
,,201-215 Room 3,,201-215 Room 3,Room,Level 2 - Zone A,Level 2,Fitout,
,,201-220 Print,,201-220 Print,Room,Level 2 - Zone A,Level 2,Fitout,
,,201-233 Meeting,,201-233 Meeting,Room,Level 2 - Zone A,Level 2,Fitout,
,,201-240D Print,,201-240D Print,Room,Level 2 - Zone A,Level 2,Fitout,
,,201-214 Store,,201-214 Store,Level 2 - Zone A,Level 2,Fitout,,
,,201-216 Recording,,201-216 Recording,Level 2 - Zone A,Level 2,Fitout,,
,,201-217 Breakout,,201-217 Breakout,Level 2 - Zone A,Level 2,Fitout,,
,,201-217A Kitchen,,201-217A Kitchen,Level 2 - Zone A,Level 2,Fitout,,
,,201-218 Breakout,,201-218 Breakout,Level 2 - Zone A,Level 2,Fitout,,
,,201-222 Store,,201-222 Store,Level 2 - Zone A,Level 2,Fitout,,
,,201-224 Comms,,201-224 Comms,Level 2 - Zone A,Level 2,Fitout,,
,,201-231 Breakout,,201-231 Breakout,Level 2 - Zone A,Level 2,Fitout,,
,,201-240 PGR,,201-240 PGR,Level 2 - Zone A,Level 2,Fitout,,
,,201-240A Office,,201-240A Office,Office,Level 2 - Zone A,Level 2,Fitout,
,,201-240B Office,,201-240B Office,Office,Level 2 - Zone A,Level 2,Fitout,
,,201-240C Office,,201-240C Office,Office,Level 2 - Zone A,Level 2,Fitout,
,,201-240E Office,,201-240E Office,Office,Level 2 - Zone A,Level 2,Fitout,
,,201-240F Office,,201-240F Office,Office,Level 2 - Zone A,Level 2,Fitout,
,,201-240G Office,,201-240G Office,Office,Level 2 - Zone A,Level 2,Fitout,
,,201-240H Office,,201-240H Office,Office,Level 2 - Zone A,Level 2,Fitout,
,,201-240J Office,,201-240J Office,Office,Level 2 - Zone A,Level 2,Fitout,
,,201-240K Office,,201-240K Office,Office,Level 2 - Zone A,Level 2,Fitout,
,,201-240L Office,,201-240L Office,Office,Level 2 - Zone A,Level 2,Fitout,
,,201-250 Riser 5,,201-250 Riser 5,Level 2 - Zone A,Level 2,Fitout,,
,,201-253 DB,,201-253 DB,Level 2 - Zone A,Level 2,Fitout,,
,,201-255 ACC,,201-255 ACC,Level 2 - Zone A,Level 2,Fitout,,
,,201-257 Male,,201-257 Male,Level 2 - Zone A,Level 2,Fitout,,
,,201-258 Female,,201-258 Female,Level 2 - Zone A,Level 2,Fitout,,
,,201-259 Service Access,,201-259 Service Access,Level 2 - Zone A,Level 2,Fitout,,
,,Ramp 3 Ramp 3,,Ramp 3 Ramp 3,Level 2 - Zone A,Level 2,Fitout,,
,,Riser 3,,Riser 3,Level 2 - Zone A,Level 2,Fitout,,
,,Level 2 - Zone B,grouping,Level 2 - Zone B,,,,,
,,201-200E6 Lift 6,,201-200E6 Lift 6,Level 2 - Zone B,Level 2,Fitout,,
,,201-200S2 Stair 2,,201-200S2 Stair 2,Level 2 - Zone B,Level 2,Fitout,,
,,201-293 Lecture Theater,,201-293 Lecture Theater,Level 2 - Zone B,Level 2,Fitout,,
,,201-293B Store Room,,201-293B Store Room,Level 2 - Zone B,Level 2,Fitout,,
,,201-295 MSB Room,,201-295 MSB Room,Level 2 - Zone B,Level 2,Fitout,,
,,201-296A BOH,,201-296A BOH,Level 2 - Zone B,Level 2,Fitout,,
,,201-297 Water Tank,,201-297 Water Tank,Level 2 - Zone B,Level 2,Fitout,,
,,201-297A Riser 8,,201-297A Riser 8,Level 2 - Zone B,Level 2,Fitout,,
,,Level 3 - Zone A,grouping,Level 3 - Zone A,,,,,
,,201-300L3 Lift Lobby,,201-300L3 Lift Lobby,Level 3 - Zone A,Level 3,Fitout,,
,,201-300L4 Lift Lobby,,201-300L4 Lift Lobby,Level 3 - Zone A,Level 3,Fitout,,
,,201-300L5 Lift Lobby,,201-300L5 Lift Lobby,Level 3 - Zone A,Level 3,Fitout,,
,,201-300S3 Stair 3,,201-300S3 Stair 3,Level 3 - Zone A,Level 3,Fitout,,
,,201-300S4 Stair 4,,201-300S4 Stair 4,Level 3 - Zone A,Level 3,Fitout,,
,,201-300S5 Stair 5,,201-300S5 Stair 5,Level 3 - Zone A,Level 3,Fitout,,
,,201-301 SHWR,,201-301 SHWR,Level 3 - Zone A,Level 3,Fitout,,
,,201-302 ACC,,201-302 ACC,Level 3 - Zone A,Level 3,Fitout,,
,,201-303 Female,,201-303 Female,Level 3 - Zone A,Level 3,Fitout,,
,,201-304 CLNR,,201-304 CLNR,Level 3 - Zone A,Level 3,Fitout,,
,,201-305 Service Access,,201-305 Service Access,Level 3 - Zone A,Level 3,Fitout,,
,,201-306 Male,,201-306 Male,Level 3 - Zone A,Level 3,Fitout,,
,,201-355 ACC,,201-355 ACC,Level 3 - Zone A,Level 3,Fitout,,
,,201-357 Male,,201-357 Male,Level 3 - Zone A,Level 3,Fitout,,
,,201-358 Female,,201-358 Female,Level 3 - Zone A,Level 3,Fitout,,
,,201-300E1 Lift 1,,201-300E1 Lift 1,Lift,Level 3 - Zone A,Level 3,Fitout,
,,201-300E2 Lift 2,,201-300E2 Lift 2,Lift,Level 3 - Zone A,Level 3,Fitout,
,,201-300E3 Lift 3,,201-300E3 Lift 3,Lift,Level 3 - Zone A,Level 3,Fitout,
,,201-300E4 Lift 4,,201-300E4 Lift 4,Lift,Level 3 - Zone A,Level 3,Fitout,
,,201-300E5 Lift 5,,201-300E5 Lift 5,Lift,Level 3 - Zone A,Level 3,Fitout,
,,? Riser 4,,? Riser 4,Riser,Level 3 - Zone A,Level 3,Fitout,
,,201-308 Riser 3,,201-308 Riser 3,Riser,Level 3 - Zone A,Level 3,Fitout,
,,201-311A Riser 2,,201-311A Riser 2,Riser,Level 3 - Zone A,Level 3,Fitout,
,,201-342A Riser 5,,201-342A Riser 5,Riser,Level 3 - Zone A,Level 3,Fitout,
,,201-354 Riser 6,,201-354 Riser 6,Riser,Level 3 - Zone A,Level 3,Fitout,
,,201-307 DB,,201-307 DB,Level 3 - Zone A,Level 3,Fitout,,
,,201-310 Cleaners,,201-310 Cleaners,Level 3 - Zone A,Level 3,Fitout,,
,,201-312 Breakout,,201-312 Breakout,Breakout,Level 3 - Zone A,Level 3,Fitout,
,,201-321 Breakout,,201-321 Breakout,Breakout,Level 3 - Zone A,Level 3,Fitout,
,,201-325 Breakout,,201-325 Breakout,Breakout,Level 3 - Zone A,Level 3,Fitout,
,,201-327 Breakout,,201-327 Breakout,Breakout,Level 3 - Zone A,Level 3,Fitout,
,,201-328 Breakout,,201-328 Breakout,Breakout,Level 3 - Zone A,Level 3,Fitout,
,,201-329 Breakout,,201-329 Breakout,Breakout,Level 3 - Zone A,Level 3,Fitout,
,,201-333 Breakout,,201-333 Breakout,Breakout,Level 3 - Zone A,Level 3,Fitout,
,,201-335 Breakout,,201-335 Breakout,Breakout,Level 3 - Zone A,Level 3,Fitout,
,,201-337 Breakout,,201-337 Breakout,Breakout,Level 3 - Zone A,Level 3,Fitout,
,,201-339 Breakout,,201-339 Breakout,Breakout,Level 3 - Zone A,Level 3,Fitout,
,,201-311 Pool Teaching 74p,,201-311 Pool Teaching 74p,Pool Teaching,Level 3 - Zone A,Level 3,Fitout,
,,201-317 Pool Teaching 42p,,201-317 Pool Teaching 42p,Pool Teaching,Level 3 - Zone A,Level 3,Fitout,
,,201-326 Pool Teaching 48p,,201-326 Pool Teaching 48p,Pool Teaching,Level 3 - Zone A,Level 3,Fitout,
,,201-334 Pool Teaching 48p,,201-334 Pool Teaching 48p,Pool Teaching,Level 3 - Zone A,Level 3,Fitout,
,,201-341 Pool Teaching 42p,,201-341 Pool Teaching 42p,Pool Teaching,Level 3 - Zone A,Level 3,Fitout,
,,201-342 Pool Teaching 76p,,201-342 Pool Teaching 76p,Pool Teaching,Level 3 - Zone A,Level 3,Fitout,
,,201-320 PC COMPUTER LAB,,201-320 PC COMPUTER LAB,Level 3 - Zone A,Level 3,Fitout,,
,,201-330 MAC COMPUTER LAB,,201-330 MAC COMPUTER LAB,Level 3 - Zone A,Level 3,Fitout,,
,,201-300C10 Circulation,,201-300C10 Circulation,Circulation,Level 3 - Zone A,Level 3,Fitout,
,,201-300C6 Circulation,,201-300C6 Circulation,Circulation,Level 3 - Zone A,Level 3,Fitout,
,,201-300C7 Circulation,,201-300C7 Circulation,Circulation,Level 3 - Zone A,Level 3,Fitout,
,,201-300C8 Circulation,,201-300C8 Circulation,Circulation,Level 3 - Zone A,Level 3,Fitout,
,,201-300C9 Circulation,,201-300C9 Circulation,Circulation,Level 3 - Zone A,Level 3,Fitout,
,,201-324 Comms,,201-324 Comms,Level 3 - Zone A,Level 3,Fitout,,
,,201-330A Server,,201-330A Server,Level 3 - Zone A,Level 3,Fitout,,
,,201-353 DB,,201-353 DB,Level 3 - Zone A,Level 3,Fitout,,
,,201-359 Service Access,,201-359 Service Access,Level 3 - Zone A,Level 3,Fitout,,
,,Ramp 4 Ramp 4 (Existing),,Ramp 4 Ramp 4 (Existing),Level 3 - Zone A,Level 3,Fitout,,
,,windows,,windows,Level 3 - Zone A,Level 3,Fitout,,
,,Circulation 201-300C6,,Circulation 201-300C6,Level 3 - Zone A,Level 3,Fitout,,
,,Circulation 201-300c10,,Circulation 201-300c10,Level 3 - Zone A,Level 3,Fitout,,
,,Circulation 201-300c8,,Circulation 201-300c8,Level 3 - Zone A,Level 3,Fitout,,
,,Level 3 - Zone B,grouping,Level 3 - Zone B,,,,,
,,201-3110 Air Intake - Riser 1,,201-3110 Air Intake - Riser 1,Level 3 - Zone B,Level 3,Fitout,,
,,201-395A Riser,,201-395A Riser,Level 3 - Zone B,Level 3,Fitout,,
,,Riser 8,,Riser 8,Level 3 - Zone B,Level 3,Fitout,,
,,201-300C1 Circulation,,201-300C1 Circulation,Circulation,Level 3 - Zone B,Level 3,Fitout,
,,201-300C2 Circulation,,201-300C2 Circulation,Circulation,Level 3 - Zone B,Level 3,Fitout,
,,201-300C3 Circulation,,201-300C3 Circulation,Circulation,Level 3 - Zone B,Level 3,Fitout,
,,201-300C4 Circulation,,201-300C4 Circulation,Circulation,Level 3 - Zone B,Level 3,Fitout,
,,201-300C5 Circulation,,201-300C5 Circulation,Circulation,Level 3 - Zone B,Level 3,Fitout,
,,201-391 Breakout,,201-391 Breakout,Breakout,Level 3 - Zone B,Level 3,Fitout,
,,201-392 Breakout,,201-392 Breakout,Breakout,Level 3 - Zone B,Level 3,Fitout,
,,201-394 Breakout,,201-394 Breakout,Breakout,Level 3 - Zone B,Level 3,Fitout,
,,201-395 Breakout,,201-395 Breakout,Breakout,Level 3 - Zone B,Level 3,Fitout,
,,201-300E6 Lift 6,,201-300E6 Lift 6,Level 3 - Zone B,Level 3,Fitout,,
,,201-300L1 Wind Lobby,,201-300L1 Wind Lobby,Level 3 - Zone B,Level 3,Fitout,,
,,201-300L2 WC Lobby,,201-300L2 WC Lobby,Level 3 - Zone B,Level 3,Fitout,,
,,201-3100 Female Toilets,,201-3100 Female Toilets,Level 3 - Zone B,Level 3,Fitout,,
,,201-393 Lecture Theater,,201-393 Lecture Theater,Level 3 - Zone B,Level 3,Fitout,,
,,201-393A Comms Room,,201-393A Comms Room,Level 3 - Zone B,Level 3,Fitout,,
,,201-396 Print Room,,201-396 Print Room,Level 3 - Zone B,Level 3,Fitout,,
,,201-397 Student Kitchen,,201-397 Student Kitchen,Level 3 - Zone B,Level 3,Fitout,,
,,201-398 Male Toilets,,201-398 Male Toilets,Level 3 - Zone B,Level 3,Fitout,,
,,201-399 C. C/BD,,201-399 C. C/BD,Level 3 - Zone B,Level 3,Fitout,,
,,201-494 DB,,201-494 DB,Level 3 - Zone B,Level 3,Fitout,,
,,Riser 7,,Riser 7,Level 3 - Zone B,Level 3,Fitout,,
,,Lift 1,,Lift 1,Level 3 - Zone B,Level 3,Fitout,,
,,Level 4 - Zone A,grouping,Level 4 - Zone A,,,,,
,,201-300S1 Stair 1,,201-300S1 Stair 1,Level 4 - Zone A,Level 4,Fitout,,
,,201-401 SHWR,,201-401 SHWR,Level 4 - Zone A,Level 4,Fitout,,
,,201-402 ACC,,201-402 ACC,Level 4 - Zone A,Level 4,Fitout,,
,,201-403 Female,,201-403 Female,Level 4 - Zone A,Level 4,Fitout,,
,,201-404 CLNR,,201-404 CLNR,Level 4 - Zone A,Level 4,Fitout,,
,,201-405 Service Access,,201-405 Service Access,Level 4 - Zone A,Level 4,Fitout,,
,,201-406 Male,,201-406 Male,Level 4 - Zone A,Level 4,Fitout,,
,,201-455 ACC,,201-455 ACC,Level 4 - Zone A,Level 4,Fitout,,
,,201-457 Male,,201-457 Male,Level 4 - Zone A,Level 4,Fitout,,
,,201-458 Female,,201-458 Female,Level 4 - Zone A,Level 4,Fitout,,
,,201-400E1 Lift 1,,201-400E1 Lift 1,Lift,Level 4 - Zone A,Level 4,Fitout,
,,201-400E2 Lift 2,,201-400E2 Lift 2,Lift,Level 4 - Zone A,Level 4,Fitout,
,,201-400E3 Lift 3,,201-400E3 Lift 3,Lift,Level 4 - Zone A,Level 4,Fitout,
,,201-400E4 Lift 4,,201-400E4 Lift 4,Lift,Level 4 - Zone A,Level 4,Fitout,
,,201-400E5 Lift 5,,201-400E5 Lift 5,Lift,Level 4 - Zone A,Level 4,Fitout,
,,201-408 Riser 3,,201-408 Riser 3,Riser,Level 4 - Zone A,Level 4,Fitout,
,,201-417A Riser 2,,201-417A Riser 2,Riser,Level 4 - Zone A,Level 4,Fitout,
,,201-440A Riser 5,,201-440A Riser 5,Riser,Level 4 - Zone A,Level 4,Fitout,
,,201-454 Riser 6,,201-454 Riser 6,Riser,Level 4 - Zone A,Level 4,Fitout,
,,201-400L3 Lift Lobby,,201-400L3 Lift Lobby,Lift Lobby,Level 4 - Zone A,Level 4,Fitout,
,,201-400L4 Lift Lobby,,201-400L4 Lift Lobby,Lift Lobby,Level 4 - Zone A,Level 4,Fitout,
,,201-400L5 Lift Lobby,,201-400L5 Lift Lobby,Lift Lobby,Level 4 - Zone A,Level 4,Fitout,
,,201-417 Shared Open Plan,,201-417 Shared Open Plan,Level 4 - Zone A,Level 4,Fitout,,
,,201-416 Meeting,,201-416 Meeting,Room,Level 4 - Zone A,Level 4,Fitout,
,,201-418 Meeting,,201-418 Meeting,Room,Level 4 - Zone A,Level 4,Fitout,
,,201-419 Meeting,,201-419 Meeting,Room,Level 4 - Zone A,Level 4,Fitout,
,,201-420 Print,,201-420 Print,Room,Level 4 - Zone A,Level 4,Fitout,
,,201-426 Student Print,,201-426 Student Print,Room,Level 4 - Zone A,Level 4,Fitout,
,,201-428 Staff Meeting,,201-428 Staff Meeting,Room,Level 4 - Zone A,Level 4,Fitout,
,,201-440 Large Format Teaching 137p,,201-440 Large Format Teaching 137p,Room,Level 4 - Zone A,Level 4,Fitout,
,,201-440 Large Format Teaching 137p,,201-440 Large Format Teaching 137p,Room,Level 4 - Zone A,Level 4,Fitout,
,,201-498 Parent's Room,,201-498 Parent's Room,Room,Level 4 - Zone A,Level 4,Fitout,
,,201-411 Office,,201-411 Office,Office,Level 4 - Zone A,Level 4,Fitout,
,,201-412 Office,,201-412 Office,Office,Level 4 - Zone A,Level 4,Fitout,
,,201-413 Office,,201-413 Office,Office,Level 4 - Zone A,Level 4,Fitout,
,,201-414 Office,,201-414 Office,Office,Level 4 - Zone A,Level 4,Fitout,
,,201-415 Office,,201-415 Office,Office,Level 4 - Zone A,Level 4,Fitout,
,,201-400C7 Breakout,,201-400C7 Breakout,Breakout,Level 4 - Zone A,Level 4,Fitout,
,,201-425 Breakout,,201-425 Breakout,Breakout,Level 4 - Zone A,Level 4,Fitout,
,,201-430 Breakout,,201-430 Breakout,Breakout,Level 4 - Zone A,Level 4,Fitout,
,,201-435 Breakout,,201-435 Breakout,Breakout,Level 4 - Zone A,Level 4,Fitout,
,,201-439 Breakout,,201-439 Breakout,Breakout,Level 4 - Zone A,Level 4,Fitout,
,,201-400C5 Circulation,,201-400C5 Circulation,Circulation,Level 4 - Zone A,Level 4,Fitout,
,,201-400C6 Circulation,,201-400C6 Circulation,Circulation,Level 4 - Zone A,Level 4,Fitout,
,,201-400C9 Circulation,,201-400C9 Circulation,Circulation,Level 4 - Zone A,Level 4,Fitout,
,,201-400S4 Stair 4,,201-400S4 Stair 4,Level 4 - Zone A,Level 4,Fitout,,
,,201-424 Comms,,201-424 Comms,Level 4 - Zone A,Level 4,Fitout,,
,,201-439A LOBBY,,201-439A LOBBY,Level 4 - Zone A,Level 4,Fitout,,
,,201-439B LOBBY,,201-439B LOBBY,Level 4 - Zone A,Level 4,Fitout,,
,,201-452 Store,,201-452 Store,Level 4 - Zone A,Level 4,Fitout,,
,,201-456 GN,,201-456 GN,Level 4 - Zone A,Level 4,Fitout,,
,,201-459 Service Access,,201-459 Service Access,Level 4 - Zone A,Level 4,Fitout,,
,,Ramp 5 RAMP,,Ramp 5 RAMP,Level 4 - Zone A,Level 4,Fitout,,
,,Riser 6,,Riser 6,Level 4 - Zone A,Level 4,Fitout,,
,,Level 5 - Zone A,grouping,Level 5 - Zone A,,,,,
,,201-500L1 Lift Lobby,,201-500L1 Lift Lobby,Level 5 - Zone A,Level 5,Fitout,,
,,201-501 SHWR,,201-501 SHWR,Level 5 - Zone A,Level 5,Fitout,,
,,201-502 ACC,,201-502 ACC,Level 5 - Zone A,Level 5,Fitout,,
,,201-503 Female,,201-503 Female,Level 5 - Zone A,Level 5,Fitout,,
,,201-504 CLNR,,201-504 CLNR,Level 5 - Zone A,Level 5,Fitout,,
,,201-505 Service Access,,201-505 Service Access,Level 5 - Zone A,Level 5,Fitout,,
,,201-506 Male,,201-506 Male,Level 5 - Zone A,Level 5,Fitout,,
,,201-555 ACC,,201-555 ACC,Level 5 - Zone A,Level 5,Fitout,,
,,201-557 Male,,201-557 Male,Level 5 - Zone A,Level 5,Fitout,,
,,201-558 Female,,201-558 Female,Level 5 - Zone A,Level 5,Fitout,,
,,201-500E1 Lift 1,,201-500E1 Lift 1,Lift,Level 5 - Zone A,Level 5,Fitout,
,,201-500E2 Lift 2,,201-500E2 Lift 2,Lift,Level 5 - Zone A,Level 5,Fitout,
,,201-500E3 Lift 3,,201-500E3 Lift 3,Lift,Level 5 - Zone A,Level 5,Fitout,
,,201-500E4 Lift 4,,201-500E4 Lift 4,Lift,Level 5 - Zone A,Level 5,Fitout,
,,201-500E5 Lift 5,,201-500E5 Lift 5,Lift,Level 5 - Zone A,Level 5,Fitout,
,,201-508 Riser 3,,201-508 Riser 3,Level 5 - Zone A,Level 5,Fitout,,
,,201-517 SOP,,201-517 SOP,Level 5 - Zone A,Level 5,Fitout,,
,,201-554 Riser 6,,201-554 Riser 6,Level 5 - Zone A,Level 5,Fitout,,
,,201-500C1 Circulation,,201-500C1 Circulation,Circulation,Level 5 - Zone A,Level 5,Fitout,
,,201-500C2 Circulation,,201-500C2 Circulation,Circulation,Level 5 - Zone A,Level 5,Fitout,
,,201-500C3 Circulation,,201-500C3 Circulation,Circulation,Level 5 - Zone A,Level 5,Fitout,
,,201-500C4 Circulation,,201-500C4 Circulation,Circulation,Level 5 - Zone A,Level 5,Fitout,
,,201-500C5 Office,,201-500C5 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-500C6 Office,,201-500C6 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-500C7 Office,,201-500C7 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-511 Office,,201-511 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-512 Office,,201-512 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-513 Office,,201-513 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-514 Office,,201-514 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-515 Office,,201-515 Office,Level 5 - Zone A,Level 5,Fitout,,
