"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f3430af0-41a4-4cfb-83a9-7ae6fbb33a7d","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"0a9a72cc-0729-443c-ab4a-f3ad7c4d0f0e","","pass","","folder","TRUE","FALSE","Site QA","Area 1"
"adc5c9cd-205a-4fe9-968c-26afc1a4c12b","","pass","","folder","TRUE","FALSE","Site QA","Area 1","A01 - Accommodation Unit 1"
"3b9d4752-d20d-4529-91b0-6cdbf232a18e","","pass","","folder","TRUE","FALSE","Site QA","Area 1","A01 - Accommodation Unit 1","Ground Core"
"8579e622-3ca1-4977-92ee-384e64f3bcb9","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.014A"
"baa6e105-652c-4b89-889e-97ba4c78dfc0","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.015A"
"d0c2c014-1221-4c79-a699-941a91ec2501","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.015B"
"94bbf4a6-c2c1-4151-8a83-61a55a05935e","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.016A"
"3070af42-5c2a-4cc8-969d-018c20fd5dfd","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.018A"
"61e6ab31-2269-4e54-b0c4-f7a5d9be9a41","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.018C"
"62b3354a-213d-4ede-91de-f76bb2f91a3e","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.021A"
"5bf45cf7-337a-4ff3-8ac3-f45a97a2e0b4","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.024A"
"febd4751-4b58-45ac-8955-1650510127f7","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.025A"
"9e0f1664-cf92-495d-9254-c2a8b6c99d77","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.026A"
"b8a28619-d21a-45d4-8235-ea5059235bb2","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.030A"
"e2339689-395f-4392-96e0-0d43c2b60812","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.031A"
"f3461efd-84a4-47ee-9b93-36fb0e21edef","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.031B"
"04f8fff7-f79a-4371-8971-bab10b7f7cbb","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.032A"
"39faa260-080d-449a-a313-620c85f0d3f3","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.033A"
"e925a938-689e-4fc2-a4dd-1026db1cb94a","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.035A"
"19baa913-767d-4310-8e23-4eab12f00ab1","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.036A"
"d5c39a7a-3917-4135-a545-12996405a24c","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.037A"
"6758e062-6701-4f6c-99b1-764080c2abcf","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.038A"
"992ef7a9-ac8e-44c2-9bde-03724936dd00","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.039A"
"4c894095-51da-49b0-9196-8b3aec5abff0","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.040A"
"5db94e6a-4617-461d-8ea9-32d4cca50a0f","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.041A"
"561ec772-8683-4d92-923f-10a2c01e59e4","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.041B"
"4b3d315a-3464-44f3-a637-2872544bf674","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.042A"
"56dcd168-07ac-4c81-ad81-e0bc398c63cb","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.044A"
"faf3e48f-3b16-4559-b6a1-efc192d49935","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.045A"
"ea293e44-cae5-40e8-be76-a49b4fe72cd1","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.046A"
"0ec87ac1-98c1-4375-9d51-5264ccb298cb","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.047A"
"d87cc282-4bc6-42ac-b899-59f91b02eec5","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.048A"
"b68be86b-a4d0-4e22-9609-cd109106beb9","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.049A"
"8bf87aed-e40f-46d1-8a36-5fe1146f587e","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.050A"
"62e0baac-2444-4aa3-a65f-4cee6256f852","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.051A"
"e441c35c-78c2-44bf-b1f7-053c1ac23961","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.052A"
"e4c5a1b3-9b55-4d4b-bbd0-f5c70670286a","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.052B"
"2d73762d-dce3-49bd-b443-57fe5a6f8236","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.053A"
"6c9d77c5-a774-4903-8ef7-8c943d84d386","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.053B"
"318ac781-f6fd-4c03-be29-a0e4042b3254","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.055A"
"bf3b6191-cadf-42e7-a17e-38a1372d93ef","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.056A"
"5bac71b3-7650-40f9-8b08-60b429828744","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.056B"
"3c2d6711-df6b-4fe7-a045-25d2317f922c","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.057B"
"2984b648-25bb-4208-866b-ebd14ff165a1","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","STA-D.G.061A"
"94958ff1-247c-4556-9683-c845a43c0266","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","xPDSSTA-D.G.002A"
"e3720166-3803-4c62-adc7-e5bb7d08c6f4","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Door","xPDSSTA-D.G.029A"
"19359252-f9ea-4c06-b14a-5d3a80e52571","","work-in-progress","","folder","TRUE","FALSE","Site QA - Doors and Windows","STA","Window"
"a8ecab8b-2b6b-4b3f-9a25-27bf8e15ab13","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.025A"
"a2879f0c-5b21-448a-bf67-3d08c51fd9ca","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.030A"
"f5950476-66e3-4e3b-b212-0e8962dd2ad6","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.032A"
"c515df73-142c-489c-a40f-44cb4f5a2158","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.035A"
"05b3513d-f4d4-4c50-b27b-68ddb2bf1e75","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.036A"
"30fce975-7af0-429a-aa76-be5953f3271b","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.037A"
"f6db201f-b000-472c-8464-620c6c7233f9","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.038A"
"aca460bc-beb3-40f8-b404-e16d2d38fee2","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.040A"
"cd36cc37-6370-4b4d-958d-71257d5610e7","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.042A"
"edb39392-3bd2-4470-8899-2ff4c62bb334","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.050A"
"c46d26fd-f84e-4e6e-bf84-d512bffd556e","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.051A"
"1047f45a-b371-4a72-88b9-23de14e3a73b","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.052C"
"1a0eed3a-7040-4e09-934e-b794f2179090","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.053A"
"f2f1360b-6922-4938-9e35-e2e38906ac48","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.053B"
"ffacdcd9-edc3-4bc8-936f-44d9289bb4ee","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.056A"
"46fbbb87-b871-4d09-84f8-b2e0dce0211b","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","STA-W.G.056B"
"4a6d471a-c591-4960-ba96-be09aff79cab","","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window","xxxSTA-W.G.052B"
"e619b9ff-3c65-4461-8474-181a5d524a9e","","work-in-progress","","folder","TRUE","FALSE","Site QA - Doors and Windows","STA","Window (Louvre)"
"431b3744-d03a-4943-81a6-247c78236358","","work-in-progress","Louvre Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window (Louvre)","STA-W.1.001A"
"e7a69f4c-87cc-4fe0-aa15-0193ed4271f2","","work-in-progress","Louvre Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window (Louvre)","STA-W.1.001B"
"88ccf13f-e964-4065-9c74-19eae753be5e","","work-in-progress","Louvre Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window (Louvre)","STA-W.1.001C"
"3b5ab111-a826-412f-9439-05cd108180d7","","work-in-progress","Louvre Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window (Louvre)","STA-W.1.001D"
"d63a372c-3eed-492c-bf9c-2b8bc7041a33","","work-in-progress","Louvre Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window (Louvre)","STA-W.G.029B"
"e91a1ceb-52e5-4d1e-813a-47d82d7ce86e","","work-in-progress","Louvre Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","STA","Window (Louvre)","STA-W.G.059A"
"31b0d439-8911-4525-aaaf-0ea8878a7745","","fail","","folder","TRUE","FALSE","Site QA - Doors and Windows","VIS"
"54b4d9e0-9305-4c81-81b9-a5fc242171e6","","fail","","folder","TRUE","FALSE","Site QA - Doors and Windows","VIS","Door"
"27e2b187-e596-476c-b6d5-a947a17dccee","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.1.001B"
"54fe2973-5697-442b-8e9a-50497eaa2cfe","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.1.001C"
"d428edca-1c8a-4ae3-a264-ac952b957a7d","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.1.003A"
"ef9d404b-7327-4a92-aff5-24c1a5f8f8a5","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.1.005A"
"1f8e486f-fe43-4047-a8b2-efea8d4f12fe","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.1.006A"
"c31533a7-3733-49bf-8bd7-827700565227","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.003A"
"c5b337c3-ac7f-47ec-a1e6-eca82462b4d2","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.003B"
"c7c5ebbc-3922-48dc-b647-1d444e766644","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.004A"
"2a87fd17-3787-449c-a6c9-ae12a4d3c5fd","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.004B"
"e2642f02-1d0b-4d14-9e71-382bb0e68fc1","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.005A"
"33fe3182-98c9-4bfb-bd07-79ccc489b962","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.009A"
"aec7f668-8cbf-499e-80fb-637030672e69","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.016A"
"5323197c-e17b-4735-a6d3-64b5ef9d6d43","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.017A"
"aaef48da-f04d-4ff0-87ee-ab5d2b733b4c","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.018A"
"0bc33e65-adb2-4423-8ceb-d7a6b78a1cc4","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.018B"
"2af35488-c06f-40cc-bec1-a7014a57c301","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.019A1"
"13fef5a5-7e28-4e79-b51e-4ee4f8ba9ece","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.019A2"
"466bd5a3-ad59-4811-b5db-9d8d089fe689","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.020A1"
"af5ff3fa-118a-4be9-bf62-a6ab0ebb528d","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.020A2"
"b308f98e-fe13-40b6-9b28-0abf6b85f442","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.021A1"
"64a85fbd-1bdb-4d96-ae51-9d3f0b9a6f97","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.021A2"
"c462b044-5fbe-487e-a92e-53ebb990d0c6","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.022A1"
"1cabdcc5-493c-4961-be61-0b07c97da24c","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.022A2"
"78760bba-a72a-4890-adaf-2e5bdaa812d9","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.023A1"
"0db4f92c-01f7-425a-907f-854f403d3e2a","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.023A2"
"d79595e5-a025-4d57-8a0d-c99e94476be5","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.024A1"
"4ba80dfe-b584-43da-b504-eca9f7bd3d9a","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.024A2"
"747fdeae-c49c-46ea-a550-59d7586bf93c","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.026A"
"c1b19840-be91-4821-a203-4dae9874d1c9","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.027A"
"d3150a01-c61b-4ac5-853c-4eb39a683ebf","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.027B"
"f1a92238-66c9-4282-a3d5-210a172e403a","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.029A"
"8de9687d-e758-4a45-b60b-d82a77e28e21","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.030A"
"c5b95bf1-47dc-4edd-b3ce-cc5c13469ec2","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.031A"
"be142581-f98b-4d11-8f1a-c2d9a44b792b","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.032A"
"16e90db2-8933-4bfa-8b38-5966d134e754","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.036A"
"13238bf9-8b9e-42ce-8591-a2819e05f1b7","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.039B"
"428862d1-58c0-481f-a0c2-4a61558e0593","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.040A"
"eada1a4f-b8a0-4b24-943c-407f885926a9","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.040B"
"fd471a1e-2c90-4c85-8dc0-fbf7393aa83f","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.041B"
"20ee28f1-9f78-467b-94a2-9ee996b96185","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.042A"
"91a7c026-95ba-4395-9ef7-9d0237ce59a6","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.045A"
"bb3238f0-75dd-4f66-9f98-bd7ff66c9f2b","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.046A"
"133ebdd6-2524-4f15-92f5-6093da184e66","","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","VIS","Door","VIS-D.G.046B"
