resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,SAF-B-03.08,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,EAF-B-03.08,,,,
Duct Heater ,,checklist,,,,,,,EDH-B-308,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Kitchen Hood Duct,,,,
CRL-ITR-016 - DX Units,CRL-ITR-018 - Condensate Insulation,folder-with-checklists,,,,,,,IU-B-03.08,,,,
,,step,,,,,,Corridor Ducts,,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Supply Air Duct,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Transfer Duct ,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Extract Air Duct,,,,
,,step,,,,,Fire Dampers,,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L03-01,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L03-02,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L03-03,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L03-04,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L03-05,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L03-06,,,,,
,,step,,,,Level 4,,,,,,,
,,step,,,,, MD9533-DP-B-04-01,,,,,,
,,step,,,,,,Apartment 04.01,,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,SAF-B-04.01,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,EAF-B-04.01,,,,
Duct Heater ,,checklist,,,,,,,EDH-B-401,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Kitchen Hood Duct,,,,
CRL-ITR-016 - DX Units,CRL-ITR-018 - Condensate Insulation,folder-with-checklists,,,,,,,IU-B-04.01,,,,
,,step,,,,,,Apartment 04.02,,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,SAF-B-04.02,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,EAF-B-04.02,,,,
Duct Heater ,,checklist,,,,,,,EDH-B-402,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Kitchen Hood Duct,,,,
CRL-ITR-016 - DX Units,CRL-ITR-018 - Condensate Insulation,folder-with-checklists,,,,,,,IU-B-04.02,,,,
,,step,,,,,,Apartment 04.03,,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,SAF-B-04.03,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,EAF-B-04.03,,,,
Duct Heater ,,checklist,,,,,,,EDH-B-403,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Kitchen Hood Duct,,,,
CRL-ITR-016 - DX Units,CRL-ITR-018 - Condensate Insulation,folder-with-checklists,,,,,,,IU-B-04.03,,,,
,,step,,,,,,Apartment 04.04,,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,SAF-B-04.04,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,EAF-B-04.04,,,,
Duct Heater ,,checklist,,,,,,,EDH-B-404,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Kitchen Hood Duct,,,,
CRL-ITR-016 - DX Units,CRL-ITR-018 - Condensate Insulation,folder-with-checklists,,,,,,,IU-B-04.04,,,,
,,step,,,,,,Apartment 04.05,,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,SAF-B-04.05,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,EAF-B-04.05,,,,
Duct Heater ,,checklist,,,,,,,EDH-B-405,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Kitchen Hood Duct,,,,
CRL-ITR-016 - DX Units,CRL-ITR-018 - Condensate Insulation,folder-with-checklists,,,,,,,IU-B-04.05,,,,
,,step,,,,,,Apartment 04.06,,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,SAF-B-04.06,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,EAF-B-04.06,,,,
Duct Heater ,,checklist,,,,,,,EDH-B-406,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Kitchen Hood Duct,,,,
CRL-ITR-016 - DX Units,CRL-ITR-018 - Condensate Insulation,folder-with-checklists,,,,,,,IU-B-04.06,,,,
,,step,,,,,,Apartment 04.07,,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,SAF-B-04.07,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,EAF-B-04.07,,,,
Duct Heater ,,checklist,,,,,,,EDH-B-407,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Kitchen Hood Duct,,,,
CRL-ITR-016 - DX Units,CRL-ITR-018 - Condensate Insulation,folder-with-checklists,,,,,,,IU-B-04.07,,,,
,,step,,,,,,Apartment 04.08,,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,SAF-B-04.08,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,EAF-B-04.08,,,,
Duct Heater ,,checklist,,,,,,,EDH-B-408,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Kitchen Hood Duct,,,,
CRL-ITR-016 - DX Units,CRL-ITR-018 - Condensate Insulation,folder-with-checklists,,,,,,,IU-B-04.08,,,,
,,step,,,,,,Corridor Ducts,,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Supply Air Duct,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Transfer Duct ,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Extract Air Duct,,,,
Radiant Heaters,,checklist,,,,,,,EH-B-04.01,,,,
,,step,,,,,Fire Dampers,,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L04-01,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L04-02,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L04-03,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L04-04,,,,,
,,step,,,,Level 5,,,,,,,
,,step,,,,, MD9533-DP-B-05-01,,,,,,
,,step,,,,,,Apartment 05.01,,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,SAF-B-05.01,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,EAF-B-05.01,,,,
Duct Heater ,,checklist,,,,,,,EDH-B-501,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Kitchen Hood Duct,,,,
CRL-ITR-016 - DX Units,CRL-ITR-018 - Condensate Insulation,folder-with-checklists,,,,,,,IU-B-05.01,,,,
,,step,,,,,,Apartment 05.02,,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,SAF-B-05.02,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,EAF-B-05.02,,,,
Duct Heater ,,checklist,,,,,,,EDH-B-502,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Kitchen Hood Duct,,,,
CRL-ITR-016 - DX Units,CRL-ITR-018 - Condensate Insulation,folder-with-checklists,,,,,,,IU-B-05.02,,,,
,,step,,,,,,Apartment 05.03,,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,SAF-B-05.03,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,EAF-B-05.03,,,,
Duct Heater ,,checklist,,,,,,,EDH-B-503,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Kitchen Hood Duct,,,,
CRL-ITR-016 - DX Units,CRL-ITR-018 - Condensate Insulation,folder-with-checklists,,,,,,,IU-B-05.03,,,,
,,step,,,,,,Apartment 05.04,,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,SAF-B-05.04,,,,
CRL-ITR-004 - Fans,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,EAF-B-05.04,,,,
Duct Heater ,,checklist,,,,,,,EDH-B-504,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Kitchen Hood Duct,,,,
CRL-ITR-016 - DX Units,CRL-ITR-018 - Condensate Insulation,folder-with-checklists,,,,,,,IU-B-05.04,,,,
,,step,,,,,,Corridor Ducts,,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Supply Air Duct,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Transfer Duct ,,,,
CRL-ITR-001 - Mechanical Duct ,,checklist,,,,,,,Extract Air Duct,,,,
Radiant Heaters,,checklist,,,,,,,EH-B-05.01,,,,
,,step,,,,,,Plantroom,,,,,
CRL-ITR-008 - AHU Installation,CRL-ITR-001 - Mechanical Duct ,folder-with-checklists,,,,,,,AHU-B-05.01,,,,
CRL-ITR-016 - DX Units,,checklist,,,,,,,OU-B-AHU-05.01,,,,
CRL-ITR-015 - Cowls,,checklist,,,,,,Lift service,RC-LIFT,,,,
CRL-ITR-015 - Cowls,,checklist,,,,,,,MRV1,,,,
,,step,,,,,Fire Dampers,,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L05-01,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L05-02,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L05-03,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L05-04,,,,,
CRL-ITR-002 - Fire Dampers,,checklist,,,,,,FD-L05-05,,,,,
