"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ca136500-88ef-48b2-9972-cd43ffce3c67","","folder-normal","fail","","step","TRUE","FALSE","WY1"
"af6a3158-3baa-4745-81b9-1280d78de1c7","","folder-normal","fail","","step","TRUE","FALSE","WY1","WY1-1A"
"363f6221-6bdb-4e55-918d-5e1cd9b0b37e","","folder-normal","fail","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)"
"044aa2e2-ccfb-4815-aff1-8465d38334d7","","folder-normal","pass","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_COMPONENT ASSEMBLY"
"6417e2f4-c28a-416c-b85a-0e7ecbabfd43","","folder-normal","pass","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_COMPONENT ASSEMBLY","MANUFACTURE ISSUED TIMBER_CUTTING LIST"
"c5c37369-b09c-45eb-9d3b-1533870df53d","","checklist-sectioned","pass","EGM_Ver1.0_22.11.23_Station 2_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 2_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_22.11.23_ Station 2_Inspection"
"64edccb8-14ca-4cba-b45c-25f166d05522","","folder-normal","work-in-progress","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 3_MODULE ASSEMBLY"
"a7a126d0-6d0e-4ec0-8d70-e59fe8ebff1c","","folder-normal","work-in-progress","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 3_MODULE ASSEMBLY","CHECKLIST"
"f2c9263c-aa4e-4c16-a7e1-90f942891509","","checklist-sectioned","work-in-progress","EGM_Ver1.0_22.11.23_Station 3_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 3_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_22.11.23_ Station 3_Inspection"
"69205fa2-a680-4d0b-a1b5-f8c7382efa9a","","folder-normal","fail","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 4_MODULE ASSEMBLY"
"46349435-cbb0-408f-aba9-de6b85fac6bd","","folder-normal","fail","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 4_MODULE ASSEMBLY","CHECKLIST"
"f39bacb5-4cf1-42a1-8493-6779a01c02ae","","checklist-sectioned","fail","EGM_Ver1.0_22.11.23_Station 4_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 4_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_22.11.23_ Station 4_Inspection"
"aa2ca284-154f-4fea-a708-4d51dac25f11","","folder-normal","work-in-progress","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 5_MODULE ASSEMBLY"
"ac4cd180-38f6-4a54-8328-2123474c593d","","folder-normal","work-in-progress","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 5_MODULE ASSEMBLY","CHECKLIST"
"b6abba87-ad3d-455b-b121-37dcb1f05f3b","","checklist-sectioned","work-in-progress","EGM_Ver1.0_22.11.23_Station 5_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 5_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_22.11.23_ Station 5_Inspection"
"df63d9c8-825f-48df-beea-618a600a43d4","","folder-normal","work-in-progress","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 6_MODULE ASSEMBLY"
"43af1cea-8642-4968-9cb0-ebcfbcb1fac4","","folder-normal","work-in-progress","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 6_MODULE ASSEMBLY","CHECKLIST"
"e8f8f752-e77d-42bf-8980-cb1d9bf1fa3a","","checklist-sectioned","work-in-progress","EGM_Ver1.0_22.11.23_Station 6_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 6_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_22.11.23_ Station 6_Inspection"
"0edadc4a-23ef-4f90-b3f9-b05d0f070e14","","folder-normal","work-in-progress","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 7_MODULE ASSEMBLY"
"875706a3-35dd-4f0e-b1bb-194ff8ad1b32","","folder-normal","work-in-progress","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 7_MODULE ASSEMBLY","CHECKLIST"
"0644175f-a0b3-420f-96e3-caa7c3f6dd0d","","checklist-sectioned","work-in-progress","EGM_Ver1.0_22.11.23_Station 7_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 7_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_22.11.23_ Station 7_Inspection"
"e3d1e291-1db0-48ea-ba14-d533a53f80dc","","folder-normal","work-in-progress","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 8_MODULE ASSEMBLY"
"b7697473-d485-4d7a-b499-f7c90e63536f","","folder-normal","work-in-progress","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 8_MODULE ASSEMBLY","CHECKLIST"
"a9f61cb8-c47b-4a6a-a4c6-a233b832e8fa","","checklist-sectioned","work-in-progress","EGM_Ver1.0_22.11.23_Station 8_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 8_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_22.11.23_ Station 8_Inspection"
"1d31f5f3-169d-48e5-b69c-f579c6d1d552","","folder-normal","work-in-progress","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 9_MODULE ASSEMBLY"
"31e09ef3-cbbc-4058-a2a5-18dd77dafd7e","","folder-normal","work-in-progress","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 9_MODULE ASSEMBLY","CHECKLIST"
"8d2daa03-701d-42c3-a2a1-ff66fa028573","","checklist-sectioned","work-in-progress","EGM_Ver1.0_22.11.23_Station 9_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 9_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_22.11.23_ Station 9_Inspection"
"460c49a4-f00e-4521-97b8-ae1a7aca742f","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 10_MODULE ASSEMBLY"
"d98d5e9e-2d41-4042-9293-1f5384c62da6","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 10_MODULE ASSEMBLY","CHECKLIST"
"2cd09398-b5ec-4b6d-8bc7-f84939ca9ffb","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Station 10_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 10_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_19.12.23_Station 10_Inspection"
"3f789528-c236-451d-bf22-cf0b990ee912","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 11_MODULE ASSEMBLY"
"61a11cd9-7fd5-419a-b5d8-0176b99591c9","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 11_MODULE ASSEMBLY","CHECKLIST"
"21e0bff1-32d4-47f3-b712-c9b47761dba3","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Station 11_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 11_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_19.12.23_Station 11_Inspection"
"99778fb2-0db6-4dc2-999b-dca1d5d5902e","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 12_MODULE ASSEMBLY"
"966a1a07-63e6-42a9-9cc7-1a7358e2f3f3","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 12_MODULE ASSEMBLY","CHECKLIST"
"35db6dbf-d90e-4810-abfc-c1f2e4819ff7","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Station 12_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 12_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_19.12.23_ Station 12_Inspection"
"72de3370-8bbc-4382-ac46-73eb32044182","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 13_PACKING ONSITE ITEMS-PACKAGING & EXTERNAL WRAP COVER"
"10d6ab0a-c265-42e6-8e08-ecc870e972ae","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 13_PACKING ONSITE ITEMS-PACKAGING & EXTERNAL WRAP COVER","CHECKLIST"
"dca04705-714b-4cc2-9a1e-f42e96895fd5","","checklist-sectioned","not-started","EGM_Ver1.0_12.01.24_Station 13_Packing Onsite Items-Packaging & External Wrap Cover Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 13_PACKING ONSITE ITEMS-PACKAGING & EXTERNAL WRAP COVER","CHECKLIST","EGM_Ver1.0_12.01.24_Station 13_Packing Onsite Items-Packaging & External Wrap Cover Inspection"
"a9b066f0-7485-49a9-b8a3-f6b85149529b","","checklist-sectioned","not-started","EGM_Ver1.1_30.10.23_ITEMS INCLUDED IN MODULE FOR ONSITE","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","STATION 13_PACKING ONSITE ITEMS-PACKAGING & EXTERNAL WRAP COVER","CHECKLIST","EGM_Ver1.1_30.10.23_ ITEMS INCLUDED IN MODULE FOR ONSITE"
"1bba224d-21c8-4e80-8057-a478895048b1","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","YARD_LIFTING-LOADING & SHIPMENT"
"7fdc579c-341e-47e1-96ba-68d9d313ae44","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","YARD_LIFTING-LOADING & SHIPMENT","CHECKLIST"
"9cb115fb-51e3-428b-a5d4-4217be6305ba","","checklist-sectioned","not-started","EGM_Ver1.0_12.01.24_Yard_Lifting, Loading & Shipment Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MODULE ASSEMBLY","YARD_LIFTING-LOADING & SHIPMENT","CHECKLIST","EGM_Ver1.0_12.01.24_Yard_Lifting, Loading & Shipment Inspection"
"40909f91-e3e9-4f57-9794-720f5edd17e4","","folder-normal","work-in-progress","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MANUFACTURE ISSUED SHOP DRAWINGS"
"7ec6d738-f330-4547-ab3f-7daa40cc0143","","checklist-sectioned","work-in-progress","EGM_Ver1.0_19.12.23_Document/ Works_Records","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_MANUFACTURE ISSUED SHOP DRAWINGS","EGM_Ver1.0_19.12.23_Document/ Works_Records"
"b0ace802-dd2d-481e-bb66-c97ae75cfc75","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_ONSITE CONNECTION & WORKS"
"21be3aad-008b-4419-8370-81fb387f224e","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Document/ Works_Records","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_ONSITE CONNECTION & WORKS","EGM_Ver1.0_19.12.23_Document/ Works_Records"
"18fed3f2-0790-43eb-b520-1c629b1de14d","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_QA RFI # 01"
"02882a3a-b5c2-4755-9bd8-13cbdb57b1da","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Notified NCR_QA RFI","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF (gf)","WY1-1A-GF_QA RFI # 01","EGM_Ver1.0_19.12.23_ Notified NCR_QA RFI"
