"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2f39ded2-7eaa-4b1a-8aff-1387b95e1a18","","folder-normal","","","step","TRUE","FALSE","Site QA"
"9b94ad7e-a344-4bd6-ae41-458c1c1fb39f","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage"
"d52ba607-2601-402c-b404-afb2784ce479","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 11"
"40d1fa5d-a25f-4100-9398-62eeacf88e41","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 11","Drainage"
"1946ed73-aadb-438e-9716-d53e8d64b56e","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 11","Drainage","SD Install Sewer/Stormwater Drainage"
"a7deae09-704a-42d8-85d5-aca6b0e8d91b","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 30","Drainage","SD Install Sewer/Stormwater Drainage"
"a9a5f047-68b9-4a95-be8e-99a8ccd3cb59","","checklist-sectioned","","SD Install Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 30","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"55852e02-1ec4-4504-9256-c73d19fbddc4","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 30","Drainage","TST Test Sewer/Stormwater Drainage"
"c6dd6740-2753-4051-aad6-6ad3ceb16ff0","","checklist-sectioned","","TST Test Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 30","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"e8ca09cb-cab0-43e1-931b-f71fbe63947e","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 36"
"b7c9ef46-d4de-464a-8ddf-af759ad0f04e","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 36","Drainage"
"c4f1926e-eb97-4364-aee4-e6bb10cede4b","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 36","Drainage","SD Install Sewer/Stormwater Drainage"
"9faa5b44-da13-457e-a42c-3f65d6734e90","","checklist-sectioned","","SD Install Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 36","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"843088bf-0087-488e-9860-fe8f11ad1460","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 36","Drainage","TST Test Sewer/Stormwater Drainage"
"3492f2e1-3900-4006-bd24-8a37dffe3c4e","","checklist-sectioned","","TST Test Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 36","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"eac61f64-1c01-4c6d-8321-4d5b9144d979","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 37"
"b35d317d-a64e-445c-9545-9a3fe787f8e4","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 37","Drainage"
"92a76b55-a574-47fa-a142-2052688f10c6","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 37","Drainage","SD Install Sewer/Stormwater Drainage"
"c509c639-d3d7-4332-8a35-5a7e3b512e97","","checklist-sectioned","","SD Install Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 37","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"b8a97812-7d2a-4216-9f55-8232193c11a2","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 37","Drainage","TST Test Sewer/Stormwater Drainage"
"a10e754b-dead-472e-b318-4e49c205d604","","checklist-sectioned","","TST Test Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 37","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"5d739f49-71e3-4b26-8f7e-3ce1d759a312","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 38"
"f66b7f94-3291-4da4-b27a-4d358a211df5","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 38","Drainage"
"21ad76ee-4726-491e-b2f3-864e1fae1292","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 38","Drainage","SD Install Sewer/Stormwater Drainage"
"f3256604-3ffd-4289-84e2-3c067cc6b536","","checklist-sectioned","","SD Install Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 38","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"f656a20c-3fb5-495d-8831-b7319cd07e88","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 38","Drainage","TST Test Sewer/Stormwater Drainage"
"e9047629-0d92-48fc-aca7-82e1694c7cec","","checklist-sectioned","","TST Test Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 38","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"d867bdad-8e4c-4082-92a3-cdcb8679be84","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 39"
"9ba161b7-afee-4c38-8a54-1911d3b1f0a5","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 39","Drainage"
"260a4baf-9565-4fb1-ab7c-962c3968b0cb","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 39","Drainage","SD Install Sewer/Stormwater Drainage"
"5da17f4e-aed8-4303-9997-c73efcb4da9b","","checklist-sectioned","","SD Install Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 39","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"713716e8-3849-43ec-8d46-736cd21fc983","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 39","Drainage","TST Test Sewer/Stormwater Drainage"
"93082dea-6d71-4827-bf4f-3469794ddb42","","checklist-sectioned","","TST Test Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 39","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"dbf307ad-18cf-4a12-bf7b-e3cea82d064f","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 40"
"ae1778d3-ab01-49fc-b2fe-430e59282fd7","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 40","Drainage"
"419ddb1f-3d77-4d28-9969-3e2368ec110f","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 40","Drainage","SD Install Sewer/Stormwater Drainage"
"2094e6c9-21be-448b-9293-e3340863742c","","checklist-sectioned","","SD Install Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 40","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"9fef3b09-5aa6-47d6-b71f-8f02fed50d0b","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 40","Drainage","TST Test Sewer/Stormwater Drainage"
"c687aaa9-9303-4190-9084-ef2dc8ee2f0f","","checklist-sectioned","","TST Test Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 40","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"10128daf-796c-4fa5-8873-2a4a1825a301","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 45"
"e88bcd72-73ea-4986-8d7f-64f1cd9037bb","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 45","Drainage"
"14214360-68a3-4449-b4f7-1d2d9505ea64","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 45","Drainage","SD Install Sewer/Stormwater Drainage"
"dbf66bc7-9cb9-4130-8a7d-ff2017d2a408","","checklist-sectioned","","SD Install Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 45","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"f56bf7d8-613e-4c39-995b-2e9eaa9dade1","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 45","Drainage","TST Test Sewer/Stormwater Drainage"
"81893ec9-e2fb-4937-8e12-11e2df093606","","checklist-sectioned","","TST Test Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 45","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"33b33d57-458f-4018-82f1-caae2d10aa0f","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 46"
"b5e5734b-f788-4761-ad0e-1cf48a3f49ac","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 46","Drainage"
"6a1abeb2-beca-4381-8e3f-95082cb7230a","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 46","Drainage","SD Install Sewer/Stormwater Drainage"
"eca472cd-65c9-43aa-b7cc-154dd54f9971","","checklist-sectioned","","SD Install Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 46","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"7e374d72-b9bb-4c6e-a39e-3a36fd5f076b","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 46","Drainage","TST Test Sewer/Stormwater Drainage"
"934913d5-ab1b-4b15-941f-e1fb8d0edbcc","","checklist-sectioned","","TST Test Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 46","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"55c663c8-04ae-47f9-8a71-e2e307a3d1da","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 47"
"ea33b6ea-d628-490b-ad73-5271bbad11d3","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 47","Drainage"
"3aa23984-2a6b-47bf-9fe5-da87caf6e051","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 47","Drainage","SD Install Sewer/Stormwater Drainage"
"572039f5-8f73-43c4-a58b-c32f1cdd4bbc","","checklist-sectioned","","SD Install Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 47","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"b60ec5a5-9268-430b-a164-729604faf491","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 47","Drainage","TST Test Sewer/Stormwater Drainage"
"5a921387-dc2d-4a1a-81a2-95e6cfd37ae3","","checklist-sectioned","","TST Test Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 47","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"5733384e-b479-49d6-a81a-bd8928314c98","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 48"
"427dc076-8103-4629-bcc3-d328d3b96673","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 48","Drainage"
"3ee5cb84-bd22-4e65-af26-70e40bc61f26","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 48","Drainage","SD Install Sewer/Stormwater Drainage"
"6461af70-5c93-4dad-9508-f756d556f6dd","","checklist-sectioned","","SD Install Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 48","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"68428de6-8d7c-47f9-ac42-86b9619eb1fc","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 48","Drainage","TST Test Sewer/Stormwater Drainage"
"40787487-6494-4cfc-b7ce-9ce9ff517269","","checklist-sectioned","","TST Test Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 48","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"276ae4ef-7efe-4512-87c8-8a8b7713e283","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 49"
"2e05ee30-882b-49a7-975c-15548e230ead","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 49","Drainage"
"c74d6d9b-8677-4265-8820-5a804afa0f42","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 49","Drainage","SD Install Sewer/Stormwater Drainage"
"50560879-8408-471a-a90a-05fb7d9c9493","","checklist-sectioned","","SD Install Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 49","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"3c7c6e38-7dd1-44e7-b86c-4b0024f28259","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 49","Drainage","TST Test Sewer/Stormwater Drainage"
"6bc17d24-0e1d-4832-979d-c8e2a1c24535","","checklist-sectioned","","TST Test Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 49","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"53dbda28-4e8f-4dc7-b78b-8d616935e0a0","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 50"
"4bf5eb1f-36f3-4e6e-b0a4-b5c88cc59ab3","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 50","Drainage"
"cd6e4db2-a330-485d-a968-ee3c848b32ed","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 50","Drainage","SD Install Sewer/Stormwater Drainage"
"0ff49612-c88a-41de-868c-cefe2657a3aa","","checklist-sectioned","","SD Install Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 50","Drainage","SD Install Sewer/Stormwater Drainage","SD Install Sewer/Stormwater Drainage"
"5ab6210b-c4e4-411a-98bb-8024d511d7cb","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 50","Drainage","TST Test Sewer/Stormwater Drainage"
"3dc43466-6358-4b31-80ce-4c6792aab92c","","checklist-sectioned","","TST Test Sewer/Stormwater Drainage","checklist","FALSE","FALSE","Site QA","Drainage","Lot 50","Drainage","TST Test Sewer/Stormwater Drainage","TST Test Sewer/Stormwater Drainage"
"5a684826-42cb-4b64-90cb-4f9092a26577","","folder-normal","","","step","TRUE","FALSE","Site QA","Drainage","Lot 51"
