Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,,
,,Cable storage & handling (ITP Ref. Item 2),,Cable storage & handling. (ITP Reference Item 2),,,,,,,
,,Correct cable size & type (ITP Ref. Item 3),,Correct cable size & type. (ITP Reference Item 3),,,,,,,
,,Cable pulling tension to not exceed manufacturer's recs. (ITP Ref. Item 4),,Cable pulling tension to not exceed manufacturer's recommendations. (ITP Reference Item 4),,,,,,,
,,Cable lubrication if required (ITP Ref. Item 5),,Cable lubrication if required. (ITP Reference Item 5),,,,,,,
,,Installed to latest drawings – schematics/single line diagram & cable containment drawings (ITP Ref. Item 6),,Installed to latest drawings – schematics/single line diagram & cable containment drawings. (ITP Reference Item 6),,,,,,,
,,Correct cable tag installed (ITP Ref. Item 7),,Correct cable tag installed. (ITP Reference Item 7),,,,,,,
,,Photo evidence captured for cable containment install (ITP Ref. Item 8),,Photo evidence captured for cable containment install. (ITP Reference Item 8),,,,,,,
,,,,,,,,,,,
Quality - Pole Light Footings Installation ITC,,,,,,,,,,,
,Scope,,,Site QA,Light Pole Footings,,,,,,
,Rows,,,,,,,,,,
,,Fuel Farm - Light Pole Footings - Area 1,dynamic,Site QA,Fuel Farm,Light Pole Footings,Area 1,,,,
,,Fuel Farm - Light Pole Footings - Area 2,dynamic,Site QA,Fuel Farm,Light Pole Footings,Area 2,,,,
,,Fuel Farm - Light Pole Footings - Area 3,dynamic,Site QA,Fuel Farm,Light Pole Footings,Area 3,,,,
,,Fuel Farm - Light Pole Footings - Area 4,dynamic,Site QA,Fuel Farm,Light Pole Footings,Area 4,,,,
,,Fuel Farm - Light Pole Footings - Area 5,dynamic,Site QA,Fuel Farm,Light Pole Footings,Area 5,,,,
,,Fuel Farm - Light Pole Footings - Area 6,dynamic,Site QA,Fuel Farm,Light Pole Footings,Area 6,,,,
,,Fuel Farm - Light Pole Footings - Area 7,dynamic,Site QA,Fuel Farm,Light Pole Footings,Area 7,,,,
,Columns,,,,,,,,,,
,,Receipt of foundation cages delivery to site & storage (ITP Ref. Item 1),,Receipt of foundation cages delivery to site & storage. (ITP Reference Item 1),,,,,,,
,,Set out (Correct pier locations as per approved shop drawings) (ITP Ref. Item 2),,Set out (Correct pier locations as per approved shop drawings). (ITP Reference Item 2),,,,,,,
,,Correct trenching alignment & depth with excavator & auger (ITP Ref. Item 3),,Correct trenching alignment & depth with excavator and auger. (ITP Reference Item 3),,,,,,,
,,Install cage & rag bolts to correct finish level (ITP Ref. Item 4),,Install cage and rag bolts to correct finish level. (ITP Reference Item 4),,,,,,,
,,Install conduits & formatube. (ITP Ref. Item 5),,Install conduits and formatube. (ITP Reference Item 5),,,,,,,
,,Concrete installation with tremie pipe (ITP Ref. Item 6),,Concrete installation with tremie pipe. (ITP Reference Item 6),,,,,,,
,,Photo evidence captured for cable containment install (ITP Ref. Item 7),,Photo evidence captured for cable containment install. (ITP Reference Item 7),,,,,,,
,,,,,,,,,,,
Quality - Precast Pit Install,,,,,,,,,,,
,Scope,,,Site QA,,,,,,,
,Rows,,,,,,,,,,
,,Landside - HV Installation - HV Pit Install,dynamic,Site QA,Landside,HV Installation,HV Pit Install,,,,
,,Landside - HV Installation - HV Pit Grout Rectification,dynamic,Site QA,Landside,HV Installation,HV Pit Grout Rectification,,,,
,Columns,,,,,,,,,,
,,Receipt of Precast pit delivery to site & storage,,Receipt of Precast pit delivery to site & storage,,,,,,,
,,Pit is built to approved shop drawings (photos attached),,Pit is built to approved shop drawings (photos attached),,,,,,,
,,Correct trenching & alignment & depth,,correct trenching and alignment & depth,,,,,,,
,,Installed to correct finish level,,installed to correct finish level,,,,,,,
,,correct back fill installed around pit,,correct back fill installed around pit,,,,,,,
,,Install correct pit lid,,Install correct pit lid,,,,,,,
,,Photo of pit installed attached,,Photo of pit installed attached.,,,,,,,
