"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"732aee84-4fa5-452a-8968-20b17b4700cd","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"38305679-ec3c-431c-bd08-23e1e8c2558c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 1"
"324be19d-fdfe-40aa-ae1f-45be6db10640","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 1","Level 1"
"43efa462-0b95-4aac-8423-f7d3f9c85dd3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 1","Level 1","Apartment 101"
"7ff05fe7-9be7-43a3-a6a9-bb0dc9827bd8","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 101","Kitchen Floors"
"6d09c777-3116-4e58-b5dd-ed449f06d0d5","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 101","Walls"
"38093cf0-21e5-4e00-9638-6534e7ba86e2","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 101","Splashback"
"9a986899-6094-4f9f-a33a-aabe8a454b0d","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 101","Balcony Floor"
"4ca8b0b6-f770-4a3f-a814-7d87acc252aa","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 1","Apartment 102"
"f95944b9-90b5-47ef-99ea-6f185436f1cb","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 102","Bathroom Floors"
"b3bbf350-2a29-47c9-aa23-640f02b13f3c","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 102","Laundry Floors"
"2dd77c2c-d244-4c53-8b27-85939af4c0d3","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 102","Kitchen Floors"
"b296887a-5e32-44c9-a49c-dee0bba224c9","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 102","Walls"
"561c1cd0-e731-4145-a3fd-8d17197bdd6e","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 102","Splashback"
"cc7db80c-49a1-409b-b396-3d2d5f5e1a97","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 102","Balcony Floor"
"171a13b7-6d17-4c67-a8dc-e5db0711eed6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 1","Apartment 103"
"7690c76b-5426-47ad-a22b-f19df50823b5","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 103","Bathroom Floors"
"fa915536-acff-4c7f-8206-d1aa27754a06","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 103","Laundry Floors"
"d63f8937-d303-4537-ba97-0499ed3533f5","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 103","Kitchen Floors"
"b70dce7f-6d98-4f32-b2b1-f392ad0e550c","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 103","Walls"
"044f8c39-c86e-4b4a-a3a0-c5ca93c301bb","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 103","Splashback"
"4cd9009b-fd52-485c-ae68-b55f58f1b392","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 103","Balcony Floor"
"46addc27-a1db-4ab4-8621-9af8992330a8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 1","Apartment 104"
"6cec4cab-8bb2-4bb5-a2ee-c9f6693ffc8b","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 104","Bathroom Floors"
"152c248f-1f7d-4cdb-a599-cf86a425bd1a","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 104","Laundry Floors"
"4019ce54-01b2-48dd-8a8a-f854d931652e","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 104","Kitchen Floors"
"e305c8e7-3400-4696-91e8-adbe7ecc73d0","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 104","Walls"
"05c9bcda-5144-48e5-9b4a-321100309194","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 104","Splashback"
"9e531f79-4660-4ef2-81f5-24ad4cc99ac2","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 104","Balcony Floor"
"74754c0a-ca5c-4322-bea7-7be493f0f076","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 1","Apartment 105"
"a4ad040a-dc64-45bb-b5e7-b8550f7f2700","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 105","Bathroom Floors"
"3ef1e764-d916-4f30-b472-bf545edf67c7","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 105","Laundry Floors"
"aa39dd6c-5267-403e-9919-47fdceac7c9c","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 105","Kitchen Floors"
"b2c0ad3e-7ea0-4773-8dda-b8d94cfa10a0","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 105","Walls"
"a4e6260c-bbe9-48ac-970c-0d856b3965f8","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 105","Splashback"
"d22eea1d-817e-4f74-9cb1-dc8b02e2a609","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 105","Balcony Floor"
"ff4daffd-2539-4b50-932c-abbb83771fd6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 1","Apartment 106"
"e760a38f-e225-469c-a654-3951954b45c9","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 106","Bathroom Floors"
"cbb63390-dce2-4497-b7cf-4ae598e60db4","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 106","Laundry Floors"
"508784d1-ebf1-4820-b8a1-e4e1bd1b7672","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 106","Kitchen Floors"
"7e2b1aa4-fce3-49a1-a5d6-4077befb056b","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 106","Walls"
"15e50514-3bc1-4ca1-b650-372f0eaf8796","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 106","Splashback"
"826ba010-8cac-47d0-a0a4-20a17cb44642","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 106","Balcony Floor"
"5ae19ec4-27f2-42df-aebe-b2884f9f765c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 1","Apartment 107"
"c900ec53-50ce-44d9-a947-5621b934220a","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 107","Bathroom Floors"
"b97ae7a9-7ca2-47fe-ab0b-83646419c984","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 107","Laundry Floors"
"15a3528e-0a99-45d1-b60c-1cae86813dde","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 107","Kitchen Floors"
"966b350a-5827-428a-b79f-0f6e6c2e60c7","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 107","Walls"
"cc6cb19f-c57b-4834-9a94-df85943dc034","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 107","Splashback"
"cfdc923b-65ed-45e8-9e20-3dbd3787b597","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 107","Balcony Floor"
"de94c36a-11b6-4280-9ea0-febc5400d7ec","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 1","Apartment 108"
"13d68cee-77aa-40bf-92e4-a0b9eda07a23","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 108","Bathroom Floors"
"939eb931-f0c6-48c8-8b6f-9b9b22921690","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 108","Laundry Floors"
"d0d532ab-73ba-4d2d-990e-1e3acea8d33b","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 108","Kitchen Floors"
"3406b639-0753-4401-bd9f-fdef04221ee5","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 108","Walls"
"6ba76ffa-57ec-4423-81de-041775503fe3","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 108","Splashback"
"24319e8f-dac1-4051-8649-80f1bc25c72a","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 1","Apartment 108","Balcony Floor"
"52b88899-65f5-4544-8d01-7735adee93dd","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 2"
"fa21cbcd-1129-4bba-a15b-c5dfc0ac6622","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 2","Apartment 201"
"8ef7d970-ab6e-4c57-a4b5-c50b51b7ed85","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 201","Bathroom Floors"
"b4b0ca5c-a6d3-48aa-842d-d78349fa71a9","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 201","Laundry Floors"
"b997b15f-a63a-4d46-8271-a283e4b8b4c2","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 201","Kitchen Floors"
"3e1cf0f6-1f1c-4a31-a402-cdaf3618e53e","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 201","Walls"
"9dd93fe0-2d2a-45cd-a97a-3e25f7ab9437","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 201","Splashback"
"46615482-487d-428f-9f59-d25f737a4487","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 201","Balcony Floor"
"e7df4db8-ad63-44f6-bdc0-26ed790a51b3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 2","Apartment 202"
"eecb6471-17aa-4d78-9208-605db3264f95","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 202","Bathroom Floors"
"1f6244f6-e371-42af-9bce-70db3c32a7fb","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 202","Laundry Floors"
"fb99cab5-c8ca-433b-9e0f-f02c5b24b031","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 202","Kitchen Floors"
"6e278e4c-c8ea-407e-acae-2868ec9fac4c","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 202","Walls"
"d2693171-5745-4e5e-854c-c67b3013d814","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 202","Splashback"
"755b6b66-0f3f-4cea-885b-041e70bb9098","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 202","Balcony Floor"
"144e6039-2d07-4fab-bab0-b8f8fcb7283c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 2","Apartment 203"
"3676771b-b6b9-4838-92c6-9debebbe12dd","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 203","Bathroom Floors"
"fb96e912-e9c9-4ebf-a57f-d5da8274a8a0","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 203","Laundry Floors"
"d2ae9e9d-e9a3-4d37-ba04-728feae3da68","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 203","Kitchen Floors"
"322ee6c5-3780-46b4-9637-7af439916285","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 203","Walls"
"79b624a4-48e6-459e-bfc6-064fdb3adf31","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 203","Splashback"
"7084a5f5-c844-4c9f-9bd9-43db6dcffeec","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 203","Balcony Floor"
"483abb9f-4d96-4bf9-98cf-4ba62c1c5a0b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 2","Apartment 204"
"2a53b674-3a36-4171-9aec-ba5dbb975096","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 204","Bathroom Floors"
"6d73ab07-9a3f-4c66-b974-250b9ccd9959","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 204","Laundry Floors"
"771e9944-4509-408d-8f92-5ccd0e10f8e3","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 204","Kitchen Floors"
"963c9241-8cc4-4283-9bf8-3d78d4660d1c","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 204","Walls"
"30ce8f76-664f-49be-b08f-6e894a98df46","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 204","Splashback"
"61ab23cc-3b0c-4025-b747-ee9a322f2256","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 204","Balcony Floor"
"e9331b3b-6564-40a4-81c5-a3444f24fff7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 2","Apartment 205"
"128789b6-b8d7-468c-a9c8-34fceb5cb011","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 205","Bathroom Floors"
"557064a1-c55c-45db-9fbc-7d8f3b1579f2","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 205","Laundry Floors"
"d29fbe98-d0b4-4966-a31c-1763299b100d","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 205","Kitchen Floors"
"46ada72b-1a88-4629-90c1-a718635e0bb3","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 205","Walls"
"e9b02abb-1843-4f53-a261-c333746b0aa6","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 205","Splashback"
"3a9ba200-abf1-4d7f-8893-8aee259566fd","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 205","Balcony Floor"
"650bc5f9-f0ff-44b0-8d88-a21bd747cb37","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 2","Apartment 206"
"21a756e3-113f-4c0d-9e1f-995952d96a6e","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 206","Bathroom Floors"
"e1d22dbd-ccaf-413c-98ef-07b0b615a9d1","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 206","Laundry Floors"
"b3209469-3015-407a-a7ad-64135710360a","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 206","Kitchen Floors"
"8641abf4-b06c-4bd4-af7f-6be6629decf3","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 206","Walls"
"586d6323-2ead-4cf9-be03-b5e5f3bd4a37","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 206","Splashback"
"5df528fc-95f8-4a3f-96ce-4699fb22169e","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 206","Balcony Floor"
"2989f470-d38c-4ab4-b01b-8c605c1233ec","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 2","Apartment 207"
"e28c9c4b-6f7c-48ee-b260-14eb3c7a6567","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 207","Bathroom Floors"
"9c5051dd-c5aa-4cfa-8725-e8a760fb8f23","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 207","Laundry Floors"
"4a09ec0f-45ad-43de-881b-6122d4313f34","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 207","Kitchen Floors"
"730a74bf-558f-4348-8afd-ca9213d61a72","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 207","Walls"
"bd3d7404-1f54-40a5-9dac-fef65833e536","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 207","Splashback"
"585c2fbb-e3d6-41cd-abed-eeba74b838d9","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 2","Level 2","Apartment 207","Balcony Floor"
"788669fb-10fc-4877-99cf-255934005481","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 2","Level 2","Apartment 208"
